,n_estimators,max_depth,min_samples_split,min_samples_leaf,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
74,252.0,6.0,5.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935592318425585,1.9883980566969144,0.9495773358257431,0.8239097037266707,0.9809598349696587,1.923525177157098,0.9382411789422558,0.788635752645052,0.977671418662114,1.9291070048882213,0.9458569743331737,0.8151968385088415
75,281.0,6.0,9.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932864127195029,1.9866047723371136,0.9496199987778822,0.8240699540573616,0.9810226495277321,1.9231405590771549,0.938231662815016,0.7886589072045411,0.9775527837139911,1.9287684251279156,0.9458502189374292,0.8152292735214991
76,270.0,6.0,9.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932689445111904,1.9865782327914783,0.9496218790342366,0.8240723797444267,0.9809816205761954,1.9230160684490207,0.9382409762604234,0.7886781298186256,0.9776196659724383,1.9287586773949164,0.9458507480938682,0.8152302073275923
77,282.0,6.0,12.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935585791118615,1.9883970188523588,0.9495698862571003,0.8239095137789675,0.9809343590977011,1.9232857146898963,0.9382315757395409,0.7886499863252467,0.9775572288896729,1.9291657017221948,0.9458501678313139,0.8151912155130925
78,264.0,6.0,8.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935477060696801,1.988412984300245,0.9495706848091621,0.8239083222404151,0.9809102267784712,1.9232375040997496,0.9382404134541343,0.7886646139154021,0.977592093956592,1.9290197788245314,0.9458551187236711,0.8152051945265707
79,278.0,6.0,19.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935642310869646,1.9883944061844008,0.9495684676412927,0.8239097672462894,0.9809286740154717,1.923234830450863,0.9382328945754967,0.7886581725859477,0.9776191203164297,1.9292240280908426,0.9458460657223109,0.8151856280069059
80,269.0,6.0,19.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993559632641142,1.9884400346151474,0.9495690415691892,0.8239057770782336,0.9808875041795204,1.92311119769772,0.938242053314232,0.7886745458977915,0.9776506080556066,1.9292288162098679,0.9458476370710022,0.8151851693182323
81,266.0,6.0,19.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935503387013405,1.9884195856880686,0.9495698191842458,0.8239076793805133,0.9809059259377901,1.923164706158496,0.938241701926974,0.7886717801199579,0.9776409101623453,1.929173714702317,0.9458513474024212,0.8151904478915682
82,255.0,6.0,12.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935685894522495,1.9884169026903815,0.9495741160079353,0.8239081103218071,0.9809609278549646,1.9234600272772662,0.9382389258418262,0.7886412213751646,0.9777153381132047,1.9292817899885915,0.9458496112879042,0.8151800945754837
83,266.0,6.0,6.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932681613500722,1.9865882112847446,0.9496210237982896,0.8240716389723416,0.9810020570215638,1.9230573097427324,0.938240904189479,0.7886785764609465,0.9776052771610532,1.9286968266948268,0.9458547022989228,0.8152361324550674
84,276.0,6.0,16.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935511224893291,1.9883722847798435,0.9495694662942398,0.823911816419399,0.9809088960382284,1.923146258346386,0.9382382374556051,0.7886679324045033,0.9776116562915615,1.9292137261092073,0.9458462426473542,0.8151866149084988
85,260.0,6.0,15.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935579460408641,1.988392314164305,0.949573266304391,0.8239102906646472,0.9809396168609112,1.9233782025263486,0.9382391937920668,0.7886500294557794,0.9776880505345678,1.929200483743695,0.9458521232677372,0.8151878834908045
86,267.0,6.0,19.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932697478939437,1.9865765261817179,0.9496199578100579,0.8240726534298005,0.9809904250866268,1.9230651296421692,0.9382394537397064,0.7886775528200696,0.9776239150134053,1.9287142417720464,0.9458526095092222,0.8152344641384215
87,264.0,6.0,6.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932639528479383,1.9865798168478994,0.9496219599402881,0.824072446000021,0.981002247975671,1.9231210024133767,0.9382400221598677,0.7886722589000825,0.97755107774497,1.9285307774044713,0.9458586483741501,0.8152520395217793
88,276.0,6.0,6.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929652780160656,1.984726532022718,0.9496718304198786,0.8242379754233393,0.9810547879519891,1.9228075490094874,0.9382447774753928,0.7886943946289152,0.9775661878617993,1.9283467874987719,0.9458507071102863,0.8152696652502481
89,254.0,6.0,3.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932862306276775,1.986595689398127,0.9496259606441846,0.8240712335673992,0.9810681062077039,1.9233446818778202,0.9382394767278202,0.7886461610874493,0.9776538575510291,1.9287590995716912,0.9458546666439105,0.8152301668842149
90,267.0,6.0,17.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935528586479239,1.9884124741573452,0.949568604682814,0.8239082826942894,0.9808933484611713,1.9231647742078752,0.9382405355182544,0.7886712858936697,0.9776602642989186,1.9291926403068977,0.9458490180086032,0.815188634870543
91,266.0,6.0,16.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932681613500722,1.9865882112847446,0.9496210237982896,0.8240716389723416,0.9810020570215638,1.9230573097427328,0.9382409041894789,0.7886785764609465,0.9776052771610532,1.9286968266948268,0.9458547022989228,0.8152361324550674
92,249.0,7.0,9.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619126337097623,1.8716246635969223,0.9527963784031432,0.8342745776293803,0.9641604895665687,1.8747146844267086,0.9402544244842657,0.7945115857614715,0.9622405832762265,1.8838820402214984,0.9474522136506522,0.8195292661178639
93,285.0,7.0,9.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618846636046339,1.8716526428823892,0.9527931783010843,0.8342715717852074,0.9641211575938535,1.8741227430007565,0.9402642305650543,0.7945634319229745,0.9621219053298184,1.8840779127124576,0.9474507162200694,0.819510502070309
94,246.0,7.0,7.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625467558601206,1.8751226519710205,0.9526999149427144,0.8339633285506605,0.9640263198610586,1.8744924599982766,0.9402649139340984,0.7945351099708682,0.962288432574328,1.8843297404369395,0.9474522895374702,0.8194863776648107
95,270.0,7.0,3.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619077017752976,1.871621892988511,0.9527928727810642,0.8342744913801194,0.9640730166219609,1.8742685861917265,0.9402616794287397,0.7945500433198651,0.9621662328386461,1.8839936856912192,0.9474497582404598,0.8195185707879946
96,279.0,8.0,14.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130962323807958,1.6194613343078914,0.9595713172241945,0.8566417487531102,0.9548771463778638,1.7960235326155733,0.9434335144446963,0.8030346212900608,0.9662536429744736,1.8947071086955753,0.9466966078762984,0.8184922542401928
97,293.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059460548517129,1.5854785292734948,0.9604854206761622,0.8596745251293052,0.9555092863910197,1.8010547937022525,0.9432920886218767,0.802567064259282,0.9663915685178475,1.8980207792427004,0.9466120194708911,0.818174813687804
98,282.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079205563093535,1.5953521111488136,0.9602164849200913,0.8587936141416663,0.9552431793204204,1.7994160639822132,0.9433414443263574,0.8027399288914945,0.9664117024383901,1.897166609238647,0.946630908714946,0.8182566408320733
99,291.0,7.0,14.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939000205692307,1.7554433447334925,0.955932402076116,0.844565870443736,0.9537049483602081,1.8058462821493797,0.9433338701463617,0.8016147073015694,0.9658718631014421,1.874513636090394,0.9468405855723177,0.8204267335456261
100,99.0,6.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3906611991039726,11.276720214560575,0.04679502683268112,0.0014632570057462185,2.2407867664376773,9.763728130361873,0.04520817228216688,-0.041528657665669766,2.4481228306083844,10.443260711791766,0.03406371023749977,-0.000435740954324082
101,289.0,5.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08240742573546,2.3100649365940744,0.9403176477122503,0.795425450891616,1.0624067118909326,2.2130640077273283,0.9272783497313969,0.7554331838545223,1.0630055825580835,2.222371544409797,0.9361979408793106,0.7871028997488315
102,111.0,5.0,10.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822755274307987,2.308604530556752,0.9403557521690155,0.7955569352181113,1.0624687131395056,2.212619787078451,0.9272785693953891,0.7554393563298725,1.0631709615581915,2.2208245554396298,0.936221610658823,0.7872510970503572
103,284.0,5.0,19.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820049511561667,2.3064504453600323,0.9404177211684015,0.7957520136458534,1.0623743113749897,2.211771440466983,0.9273296425455138,0.7555476819939115,1.0634927691596088,2.2211487718199545,0.9361867016483562,0.7872200380101178
104,112.0,5.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081697386336074,2.3041182065198513,0.9404743009783312,0.7959615681710001,1.0623875880188212,2.2113990996246375,0.9273360728838909,0.7555661351587879,1.0632694116157848,2.219066787656364,0.9362179635208896,0.7874194863842261
105,277.0,5.0,10.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0825804051567076,2.3113782780559595,0.9402751550957393,0.7953068335570572,1.0623711946301144,2.2132453526727676,0.9272723285090102,0.7554321676602491,1.0628959314844362,2.223232362626572,0.9361832091277447,0.7870204357240127
106,276.0,5.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820138944196496,2.3064325637344547,0.9404154307823842,0.795753580396927,1.0623714581461263,2.2116669963816094,0.9273301797261142,0.7555612670807994,1.0635318633694415,2.2211162681774894,0.9361889407909918,0.7872231517699414
107,267.0,5.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082324148582688,2.30937889985419,0.9403352727992675,0.7954874655183143,1.0623800288027174,2.2125332725298277,0.9272929728135402,0.7554842275246545,1.0632079775285679,2.2224316027636704,0.9361902801420188,0.7870971463232094
108,266.0,5.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818836632786895,2.305669226238023,0.9404413088969958,0.7958224364599527,1.062387954190728,2.2116564896495987,0.9273392671938112,0.7555641200397756,1.0635088813786508,2.2207394946614456,0.936196571057928,0.7872592456396721
109,107.0,5.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819084818679696,2.3055000499663945,0.9404317926938857,0.7958372370992997,1.062415349638718,2.2115537083644345,0.9273149062799996,0.7555415980282992,1.0633709683268149,2.2193403266346845,0.9362157649020122,0.787393282100142
110,276.0,5.0,19.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820138944196496,2.3064325637344547,0.9404154307823841,0.7957535803969271,1.0623714581461263,2.2116669963816094,0.9273301797261142,0.7555612670807994,1.0635318633694415,2.2211162681774894,0.9361889407909918,0.7872231517699414
111,107.0,5.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817954629689313,2.3047506921676684,0.9404506160560976,0.795904712058567,1.062407224741926,2.21146519896772,0.9273210854163285,0.7555536439818117,1.0633489948464983,2.2192208044970374,0.9362152101642185,0.787404731993201
112,102.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817683398972715,2.3040870722898656,0.9404649890897518,0.7959642952281557,1.0623778953103802,2.2109574531309386,0.9273399289576101,0.7556165696107653,1.0633987548799924,2.2192989436845227,0.9362087557017029,0.7873972464732961
113,103.0,5.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817671527454422,2.3040869982756407,0.9404691133232802,0.7959643169701213,1.062389925212082,2.211073467798511,0.9273390138100273,0.7556024054119107,1.06340472586697,2.2192661984957636,0.9362137417653595,0.7874003833725925
114,265.0,5.0,13.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824698504848242,2.310729885829004,0.9402990338702346,0.7953654899102921,1.062397567860653,2.2130230807816167,0.9272829747554616,0.7554467645077894,1.0629612519504443,2.222799879074625,0.9361960622543931,0.787061866462427
115,105.0,5.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817380916893125,2.3040801809998106,0.9404702396705718,0.7959649938843709,1.062361195370156,2.2110963211609347,0.9273370944567834,0.7555981087716885,1.0633967675589302,2.2194136384865524,0.9362086480279237,0.7873862590257529
116,111.0,5.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814583887052505,2.302524965251092,0.9405179037506285,0.7961040539606041,1.0624038841739134,2.211457987602195,0.9273465972515712,0.7555638552888889,1.063439482796128,2.2196364852964905,0.9361884967482348,0.7873649109124028
117,274.0,5.0,12.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082340104823114,2.3093841088588176,0.9403350160585899,0.7954870117926576,1.0623865050396875,2.2125975304522254,0.9272904628127193,0.7554776452706657,1.0632518473438104,2.2225143921997628,0.9361869397496972,0.7870892153222389
118,101.0,5.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814510935422073,2.301701368725676,0.9405249522307115,0.7961777669359497,1.0624078136745194,2.2108129886691885,0.9273545013349684,0.7556394036918636,1.0637334543535695,2.2203910561759463,0.9361483041474933,0.7872926250911708
119,101.0,5.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814510935422073,2.301701368725676,0.9405249522307115,0.7961777669359497,1.0624078136745194,2.2108129886691885,0.9273545013349684,0.7556394036918636,1.0637334543535695,2.2203910561759463,0.9361483041474933,0.7872926250911708
120,100.0,5.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081803266554254,2.304089037557195,0.9404617585950512,0.7959642453003133,1.062395599448223,2.2109231975762924,0.9273390488019216,0.7556207865045212,1.0634793415779797,2.2195737314927304,0.936194407943678,0.7873709225547332
121,267.0,5.0,8.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082402578456371,2.3100814704539037,0.940315007373295,0.795424010805066,1.0623730877035753,2.212760426069501,0.9272879075998172,0.7554688112942713,1.0630054596281864,2.222200032831125,0.9362061192311184,0.7871193300877866
122,286.0,5.0,10.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824626833177704,2.3106984539012103,0.9402990909212469,0.7953681957230374,1.0623830919854647,2.2131174352241594,0.9272776296408176,0.7554327992706351,1.0629333819365838,2.2229346447557825,0.9361895611194837,0.7870489562796972
123,284.0,5.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081901134051539,2.3056920932419733,0.9404386840494445,0.795820431598361,1.0623931174733507,2.2117613101930256,0.9273328339267377,0.7555491993713641,1.0634856115673603,2.2209415427799013,0.9361860306474122,0.7872398899839365
124,90.0,5.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081803336822174,2.304106061833527,0.9404653149290603,0.7959625995313249,1.0624089341737628,2.210895329328773,0.9273379639569924,0.7556181296385676,1.0635055188455096,2.219616056704358,0.9361893305195856,0.7873668679155142
125,105.0,5.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814035931151693,2.301764871101206,0.9405295023302263,0.7961720746062007,1.0623724644244499,2.2109557977824723,0.9273494670160881,0.7556163803074556,1.0636429872134479,2.220321961771805,0.9361587677141099,0.7872992441456319
126,280.0,5.0,18.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820176093928615,2.3064489641181543,0.9404168769807134,0.7957520924714594,1.062384101394527,2.2117717488734674,0.9273283670680716,0.7555502139481938,1.0635538560003996,2.2212892064710084,0.936181656552383,0.787206584755616
127,283.0,5.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820994476593073,2.307185991431753,0.940395967112885,0.7956854914295022,1.0623948871605478,2.212051339335303,0.9273148833785803,0.7555212385494885,1.063430940664113,2.221427599375811,0.9361866446651609,0.7871933270948068
128,286.0,5.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823166089889429,2.3093771676435235,0.9403367155271405,0.7954875685048826,1.062383577688113,2.2127117287840377,0.9272879083816821,0.7554626265866485,1.0632047011328898,2.222576680630671,0.9361828852000315,0.7870832482613517
129,107.0,5.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082013815243631,2.3062941913534747,0.9404098364444555,0.7957658231624962,1.0624207538574213,2.211708907338629,0.9273070031913593,0.7555253214929547,1.0634461722213708,2.219815926783188,0.9362112399753997,0.7873477209100025
130,106.0,5.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817138441955556,2.304079518924052,0.9404675675824263,0.795965024396927,1.0623478031512126,2.2110612659615443,0.9273348908305585,0.7555989225877308,1.0633473188146327,2.219323997746942,0.9362080891152053,0.7873948463628142
131,278.0,5.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08201756375463,2.3064362521929604,0.9404148995426134,0.7957532541397139,1.0623766603342246,2.2117198876416317,0.927327655244008,0.7555557485320041,1.0635515452405317,2.221235683571034,0.9361841737878783,0.7872117121026747
132,279.0,5.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820219483142752,2.306434981972763,0.9404148004910844,0.7957533420887253,1.0623837902231696,2.2117727585232823,0.9273250016332173,0.7555496821657308,1.0635515079991977,2.221308460823632,0.9361798568742055,0.7872047402414297
133,278.0,5.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823374304913382,2.3093712586878627,0.9403328864255935,0.7954881405023211,1.0623820655612866,2.2126118435624593,0.9272871379072932,0.7554756479702437,1.063242586769228,2.2225891961679274,0.9361813749342183,0.7870820493071998
134,282.0,5.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820984175225636,2.3071821187518795,0.9403947783668642,0.7956858454541851,1.0623911888356683,2.212033144793703,0.9273147390440658,0.7555248134578604,1.0634307932981713,2.2214156872510578,0.9361861139340236,0.7871944682436953
135,112.0,5.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814696882190187,2.3025516880893866,0.9405150373929148,0.7961017018508507,1.062427646353978,2.211506585857284,0.9273436928365331,0.7555613937739425,1.0634469022711905,2.2195993452857814,0.9361851145529654,0.7873684688235915
136,115.0,5.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818346407003945,2.304823506585885,0.9404520836455007,0.7958984484693536,1.0624827401641301,2.2118780955386304,0.9273120648322823,0.7555136528104892,1.0633487859197366,2.2191604720266485,0.9362144793082471,0.7874105116784337
137,286.0,5.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823166089889429,2.3093771676435235,0.9403367155271404,0.7954875685048826,1.062383577688113,2.2127117287840377,0.9272879083816822,0.7554626265866485,1.06320470113289,2.222576680630671,0.9361828852000315,0.7870832482613517
138,107.0,5.0,13.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817954629689313,2.3047506921676684,0.9404506160560976,0.795904712058567,1.062407224741926,2.21146519896772,0.9273210854163285,0.7555536439818116,1.0633489948464983,2.219220804497037,0.9362152101642185,0.787404731993201
139,256.0,5.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0821050595294475,2.307170533194478,0.9404040989075866,0.7956869970630438,1.0624397866742754,2.2120422650381792,0.9273247213256035,0.755525122766243,1.0634404123365142,2.221238501474377,0.9362016993546465,0.7872114421552612
140,267.0,5.0,8.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082471836345013,2.310716255278349,0.9402968354961203,0.7953666831271049,1.06237490564599,2.2129316067185156,0.9272828793890746,0.7554551873712043,1.0629468931687636,2.222769514622308,0.9361978474357587,0.7870647752937002
141,278.0,5.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08201756375463,2.3064362521929604,0.9404148995426134,0.7957532541397139,1.0623766603342246,2.2117198876416317,0.927327655244008,0.7555557485320042,1.0635515452405317,2.221235683571034,0.9361841737878783,0.7872117121026747
142,285.0,5.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822432257140133,2.3086158005188464,0.9403578400374997,0.7955562048320305,1.062401189107634,2.212551958088299,0.9272944334225206,0.7554765950093834,1.0632468812444276,2.221934547659047,0.9361929264383989,0.787144762839316
143,253.0,5.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818816383522984,2.3056580903691635,0.9404501870481164,0.7958234573269742,1.0624475822124904,2.211812697387369,0.9273465899099993,0.7555490262023699,1.0634633321450246,2.220735626289282,0.9362049989171769,0.7872596162191183
144,286.0,5.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823940069509561,2.310069101803354,0.9403168108170201,0.7954250458391823,1.062380268850991,2.2129440406479395,0.9272822924905046,0.7554465730930067,1.0630028342799578,2.2223696327636153,0.936197674968184,0.787103082879294
145,269.0,5.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08199318753742,2.306437445580121,0.940419327641117,0.7957531127288746,1.0623655056490222,2.2116375529843872,0.927335637833116,0.7555652485753288,1.0635009469520327,2.220980621751961,0.9361961830882758,0.7872361463255669
146,271.0,5.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824081477011644,2.310076615488258,0.9403162921665869,0.7954244293829587,1.0623796702724513,2.212831342334801,0.927287176518379,0.7554623888542247,1.0629984720604102,2.222208589649376,0.9362053974839376,0.7871185103680607
147,286.0,5.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819987465573155,2.3064442655995396,0.9404188806502143,0.7957524939736087,1.0623786641041948,2.2118093502660066,0.9273290586274295,0.7555438417651628,1.0634966546893059,2.221211921911788,0.9361859714464706,0.7872139884044764
148,271.0,5.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082331907995796,2.309380170949234,0.9403364419246849,0.795487329979504,1.062385798150307,2.212602757564736,0.9272923339491692,0.7554779427429373,1.0632005162550455,2.2224665005685194,0.9361891085108158,0.787093803209194
149,286.0,5.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823940069509561,2.310069101803354,0.9403168108170201,0.7954250458391823,1.062380268850991,2.2129440406479395,0.9272822924905046,0.7554465730930067,1.0630028342799578,2.2223696327636153,0.936197674968184,0.787103082879294
150,268.0,5.0,18.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082184446479511,2.307929004500079,0.9403765244946543,0.7956182994651602,1.06239804906867,2.212190214102844,0.9273094668905926,0.7555151586976578,1.0633283052775224,2.2215062170616777,0.9362015717578882,0.7871857957360691
151,275.0,5.0,16.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824110996362943,2.3100672069855817,0.9403131516569692,0.7954252740830927,1.0623688259873658,2.2127716619052804,0.9272847877709627,0.755467790791583,1.0630246563617742,2.222242594692862,0.9362000097277937,0.787115252778136
152,268.0,5.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824038492365347,2.3100780213146406,0.9403161711625844,0.7954242773942485,1.0623694016835525,2.212752514246069,0.9272898284531319,0.7554701151673078,1.0629950751305441,2.222176933737478,0.9362073554482742,0.7871215429176206
153,270.0,5.0,13.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824722166541165,2.3107083828619133,0.9402991074007907,0.7953673191700679,1.062377831810664,2.213011519153663,0.9272827331295108,0.7554475543034794,1.0629437726716477,2.2228149901483274,0.9361967882915374,0.7870604188630006
154,266.0,5.0,17.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824686701281143,2.310721527912503,0.9402988751411286,0.7953662510796877,1.0623787847497397,2.212965720229497,0.9272845664334872,0.7554517995025678,1.0629468523093286,2.2227916797051352,0.9361983684228862,0.7870626519395416
155,277.0,5.0,8.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824852277258616,2.31070015516898,0.9402947420737161,0.7953681008794515,1.0623701230510265,2.2129386194379146,0.9272794116989267,0.7554540535984412,1.0629593770934216,2.222837965296626,0.9361901540120867,0.7870582179067911
