,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977396254309517,2.389644569134104,0.9380655849652093,0.7883636581367017,1.0624790532666883,2.220242423937113,0.9274983278319929,0.7541111419065849,1.0388044389707798,2.1763540959189527,0.9384105281052756,0.7915112451352282
