,l1_ratio,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
213,0.9996459715821476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874830812895,2.389653491431707,0.9380071538715218,0.7883628681077439,1.0625708537549623,2.2200233321959875,0.9274396109696754,0.7541421720624875,1.0390602551691444,2.1764989377178012,0.9383487654934363,0.7914973696880522
214,0.9996803897831372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978748167900478,2.3896534896011934,0.9380071598907258,0.7883628682697711,1.0625708441904838,2.2200233540070515,0.9274396170154197,0.7541421689547798,1.0390602299196858,2.1764989226932645,0.9383487715858982,0.7914973711273616
215,0.9996063541198492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978748469552448,2.389653493539129,0.9380071469425302,0.7883628679212065,1.0625708647650773,2.2200233070884616,0.9274396040101315,0.7541421756398924,1.0390602842349677,2.1764989550134364,0.938348758480114,0.7914973680311777
216,0.9996102852958022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978748453534088,2.3896534933299947,0.9380071476301075,0.7883628679397181,1.0625708636725228,2.2200233095799193,0.9274396047007405,0.7541421752849008,1.0390602813507108,2.176498953297149,0.9383487591760595,0.7914973681955934
217,0.9993527262674192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978749503275218,2.389653507040523,0.9380071025705169,0.788362866726137,1.0625709352715829,2.2200231463101496,0.9274395594424631,0.7541421985483122,1.0390604703665092,2.1764990657760586,0.9383487135680776,0.7914973574204223
218,0.9999688671968706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746992948791,2.389653474270996,0.9380072103244356,0.7883628696267169,1.0625707640512636,2.220023536764812,0.9274396676715015,0.7541421429151188,1.0390600183585639,2.176498796811283,0.9383488226334418,0.7914973831865102
219,0.999831648228772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874755174935,2.389653481560309,0.9380071863384907,0.7883628689815064,1.0625708021650357,2.220023449844804,0.9274396435797991,0.7541421552995898,1.039060118975868,2.176498856678684,0.9383487983555577,0.7914973774513774
220,0.9994522875228582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874909742644,2.3896535017385383,0.9380071199914022,0.7883628671954397,1.0625709075901,2.220023209432096,0.9274395769401653,0.7541421895543746,1.0390603972896042,2.1764990222886462,0.9383487312009784,0.791497361586397
221,0.9999916291668152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978746900269385,2.3896534730623213,0.9380072143025959,0.7883628697337022,1.0625707577299353,2.220023551181108,0.927439671667202,0.754142140861076,1.0390600016707643,2.1764987868822665,0.9383488266600221,0.7914973841376828
222,0.9992282122231072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978750010954346,2.3896535136750283,0.9380070807785401,0.7883628661388868,1.0625709698985468,2.2200230673523738,0.9274395375543932,0.754142209798689,1.0390605617789321,2.176499120176628,0.9383486915108934,0.7914973522089969
223,0.9997987280781648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747685833725,2.3896534833098264,0.9380071805830419,0.7883628688266486,1.0625708113104477,2.2200234289887035,0.9274396377989735,0.7541421582712069,1.039060143119023,2.1764988710442577,0.9383487925300589,0.7914973760751948
224,0.9998563642440804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978747451086355,2.3896534802469835,0.9380071906593541,0.7883628690977549,1.0625707952991754,2.220023465502487,0.9274396479197141,0.754142153068657,1.0390601008505467,2.1764988458939145,0.9383488027290109,0.7914973784845287
225,0.9997213821405924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874800089979,2.3896534874214463,0.9380071670590997,0.7883628684627104,1.0625708327999683,2.220023379982464,0.927439624215401,0.7541421652537302,1.0390601998496372,2.17649890480047,0.9383487788415174,0.7914973728414423
226,0.9999011881867498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097874726854077,2.3896534778656022,0.9380071984949421,0.7883628693085418,1.0625707828483988,2.2200234938968575,0.9274396557898504,0.7541421490229868,1.0390600679814943,2.1764988263366667,0.9383488106599676,0.7914973803580594
