,colsample_bytree,learning_rate,max_depth,alpha,n_estimators,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
29,0.0693779593209073,0.0373030642046937,2.0,7.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086879718460048,2.332237189132889,0.9395430348168189,0.7934560381212055,1.0632394185213043,2.2165915760407944,0.9270787855447821,0.7550905101233434,1.0597233206580945,2.20513807371495,0.9368790847484654,0.7887538189875274
30,0.3994191492043381,0.05763164150373,1.0,2.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871899704773,2.333911164708707,0.9395316062510992,0.7933081758442133,1.0626141662413353,2.2142311898525375,0.9271812349277988,0.7553316087249436,1.0597719392338698,2.2070893831830802,0.9368299665296531,0.7885668888909364
31,0.2727914910550457,0.074786669559964,1.0,3.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087086190175838,2.3340850446349886,0.9395752892551141,0.7932928151632888,1.0628984031726674,2.2162843391987197,0.927155890562751,0.7550497277406614,1.0602628422031923,2.209412965225639,0.9368407174646548,0.7883442961024799
32,0.3122149446479357,0.0992601428018552,1.0,3.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087485469740474,2.335267288322055,0.9395310878447634,0.7931880310350232,1.0627621586433427,2.2152282115896282,0.9272180770669245,0.7552437826815067,1.0610910450814677,2.210518072230194,0.9367820342234449,0.7882384298816274
33,0.3809453368922735,0.1247077376590892,2.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868251768146018,2.3319073798323844,0.939611265101544,0.7934877544823299,1.063295544371646,2.2175996649256877,0.9270964447913354,0.7549471818687454,1.0607361304541083,2.209430979045973,0.9367837746666098,0.7883425704278855
34,0.0171692460223496,0.0557217000878264,1.0,2.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873447522554793,2.3339950782162444,0.9394864577105139,0.7933006734277519,1.0627496376743069,2.213622462903949,0.9271509002398886,0.7554107318088037,1.060532563495281,2.207617668296775,0.9367419697098744,0.7885162806255928
35,0.4244534010234452,0.1002616839365512,1.0,1.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087257422428817,2.334960404887156,0.9395741893253009,0.7932158647644036,1.0628295349731611,2.2160201797437087,0.9272428264379051,0.7551559558700807,1.060873738247467,2.2103747083819596,0.9367923552008133,0.788252163745187
36,0.6560706869304286,0.1705449046348997,2.0,5.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868396509564562,2.332378787800064,0.9396174357178662,0.7934451579684259,1.063079953512753,2.217608728642065,0.9271622263400061,0.755022166459108,1.061038835320224,2.2099621890736927,0.936802444967482,0.7882916819637984
37,0.4222452152625938,0.073844256368573,1.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875304974393671,2.334311496653717,0.9394687585578417,0.7932729460661585,1.063124471252298,2.2152846934054584,0.9270736279695773,0.7551713590700737,1.0616224896132798,2.2104516991643397,0.9366823864977379,0.7882447882393424
38,0.5326072468606731,0.1227977962431856,2.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872607340397218,2.3327955970381753,0.9395380868754651,0.793408764735766,1.0631894332035106,2.216296607878824,0.9270686037885255,0.7550850519935817,1.0606869652235773,2.2092980212831557,0.9367532129982095,0.7883553074169956
39,0.8924077677222733,0.068645435256527,1.0,4.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872196105702017,2.334298723138668,0.9395097862318897,0.7932738036314515,1.0629374998133692,2.2150274318682044,0.9271197249762055,0.755185151278011,1.0610737636154401,2.211529423234886,0.9367006583804317,0.7881415452284843
40,0.9338181872618828,0.1346950090559748,2.0,9.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868861284386768,2.3322751922977183,0.9395736867420088,0.7934521744155949,1.063270806494167,2.2177324384609225,0.9270831924248784,0.7549696642051489,1.0604043512581003,2.20828056503785,0.9368419225513971,0.7884527769354489
41,0.7691190200348664,0.0660364174750495,1.0,8.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872854196604096,2.334394794922697,0.939516483068473,0.7932646089479518,1.0628803398993176,2.2151161302109754,0.9271466024392079,0.7552181498831723,1.0603863539465013,2.209056015657086,0.9368028557665552,0.7883784908923979
42,0.1453603731361527,0.2492555795482105,3.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868596432401367,2.3318462743064865,0.939551457631582,0.7934904591817363,1.06364649972372,2.218997621314264,0.9270177110280153,0.7548503446275986,1.0614971647564295,2.2116000792789414,0.9366745578006952,0.7881347765732014
43,0.9448583179690326,0.1056708552051327,2.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0867591222951953,2.3315191244863094,0.939607339890265,0.7935220830347363,1.0631322642221337,2.2162298246009575,0.927143372559591,0.7551435103639729,1.0605704642980922,2.209186377752793,0.9368131824546513,0.7883660025610798
44,0.8065765618604644,0.1135342296622817,2.0,4.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086622999269076,2.331217161770365,0.9396376483331395,0.7935481217073053,1.0634195719244102,2.2179687436446844,0.9270914700181356,0.7549194837098796,1.0598109738081325,2.2076618332915188,0.9368678364223049,0.7885120497401961
45,0.8246031704810255,0.0959867503833909,2.0,6.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868033423976573,2.331848767789355,0.9395831555251063,0.7934909958209682,1.0631074348441736,2.2166572645938163,0.9271209376415586,0.755116087944802,1.0596670069085161,2.207171769820266,0.9368506781840455,0.7885589964769967
46,0.5362500519063313,0.1290006438783892,2.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0866510184369376,2.3310688733688956,0.939652249305239,0.7935623164862009,1.063275881764505,2.218097567588845,0.9271041332525937,0.7549080512380961,1.060735516468881,2.210927185447492,0.936770835638417,0.7881992379571914
47,0.0409589924245267,0.2356046200431064,3.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856748340281683,2.3273181949928112,0.9397926697478685,0.7938953225131833,1.0635738465085238,2.220551740923231,0.9271187774499567,0.7547220711357749,1.0597234731335794,2.2088071045190167,0.9368406473475294,0.7884023358969151
48,0.6037135299117904,0.1069498206323009,2.0,4.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0865548413722628,2.331221880389092,0.9396217106052682,0.7935478885718202,1.063219810795816,2.217078012391488,0.9271225520305234,0.7550623728944934,1.0598718873005055,2.2079802001324715,0.936854802800314,0.7884815510697889
49,0.9953437882756884,0.129505148228284,3.0,6.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0858692397397371,2.3284737759182432,0.93972898642192,0.7937920782013103,1.0633285073525551,2.218579135831345,0.9271223470591274,0.754889807149683,1.0593239750093029,2.206092018604513,0.9369097139009243,0.7886624336828072
50,0.8270995001092231,0.1519538321453931,3.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0858531349524232,2.328286552722576,0.9397259484678067,0.793809193348753,1.0633249345725824,2.2180497130291617,0.927126551469458,0.7549576172812021,1.059361278287826,2.206487170883774,0.9368931257346098,0.7886245791779545
51,0.4157083607614543,0.1317909347107727,2.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0865772755473533,2.3311578377668623,0.9396446827796748,0.7935543658945188,1.0631967653727215,2.217487221340726,0.9271319882512488,0.7550061767659638,1.0605330002674689,2.209004833652642,0.9368355689328828,0.7883833939880835
52,0.6455263162177444,0.1009574292516707,2.0,8.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872241680579242,2.333090078284706,0.9394969326786918,0.7933800070936498,1.0632236579455976,2.216156903950793,0.9270750153012863,0.7551724338033192,1.0600454427048231,2.2068372916089234,0.9368101092872162,0.78859103857251
53,0.1834631365001475,0.1779386901425105,3.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086486992669483,2.329990444304513,0.9396406429063375,0.7936568799731124,1.0634492303374101,2.2182336800122093,0.9270709862543951,0.7549253131714955,1.0597443249793561,2.2065848965925867,0.9368367145752572,0.7886152173230124
54,0.1780339522108233,0.2064785902186046,3.0,5.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0853492987144753,2.326275437169494,0.9398287857285867,0.7939889722166769,1.0636492374661801,2.2202332697245764,0.9271254342833923,0.7547487324075314,1.0594355042459946,2.20720397430999,0.9369030973792721,0.7885559113751853
55,0.8974186649426498,0.1306430950922855,3.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856925320027087,2.3276208985121114,0.93976307257044,0.7938693635810761,1.0632646226777718,2.218302171860416,0.9271466210912864,0.7549364119419979,1.0591799952693965,2.2064042038130345,0.9369031385685163,0.7886325271958371
56,0.343721572378652,0.2275000934633411,3.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859156945986514,2.3280822286001044,0.9397621626454102,0.7938281644947527,1.0635667955093058,2.220161994983752,0.9271125039455765,0.7547533762113745,1.0598238723295794,2.208254325111021,0.9368497172664925,0.7884552906484897
57,0.457941216878834,0.2398042985802771,4.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864160688860693,2.328803015427083,0.9396126785804639,0.7937612992771357,1.063719640374455,2.2190149585020924,0.9269871938637828,0.7548802830436185,1.0601709767186611,2.206992780688956,0.9367873698803542,0.7885761431449911
58,0.0037902010287148,0.1146259212264448,2.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086696520234082,2.3311222879019096,0.9396415792289837,0.7935576226770467,1.0632190726758812,2.2170476730519666,0.9271216440091646,0.7550174724072546,1.0600556723391152,2.208056774866807,0.9368555143776282,0.7884742154202062
59,0.5533793999486512,0.253685674367553,3.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085750903533044,2.3281549173887055,0.9397635222014972,0.7938208405459992,1.0637824425978497,2.2207034630423244,0.927078076218618,0.7546518502134754,1.0606004367312487,2.210816642104079,0.9367862433585626,0.7882098277063825
60,0.7006875506772927,0.0502134492342657,1.0,3.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875612102385468,2.3340770183994386,0.9394363218562454,0.7932932236704471,1.063224194314753,2.2145809925662236,0.9270504614192494,0.7552832821753632,1.0612513878795111,2.20796722857497,0.9366702800014717,0.7884827937094298
61,0.6034365631734369,0.1115058947657631,2.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086987800991221,2.332216817742824,0.9395670511356122,0.7934591321796151,1.0633982520172185,2.2164151511582584,0.9270845319296885,0.7550818576806493,1.0604013747837644,2.208419972337635,0.936816608153668,0.7884394220983819
62,0.5545625353859306,0.1173709503116573,2.0,4.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0198451666759962,2.093235557018468,0.9466545838827307,0.8146426607773825,0.9901529475742052,1.956080745573682,0.9370353321006972,0.7850098154305565,0.984030807245458,1.9731880473628947,0.9447964968225061,0.810973995509203
63,0.4591431751145101,0.106367106600763,2.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0191007598317259,2.089803193860205,0.9467481354529801,0.8149496108586383,0.9901894092037264,1.9571700796249365,0.9369867195373054,0.7848889067442838,0.9833061250770654,1.973201045278852,0.9447979063963563,0.8109727503444943
64,0.4056467926041984,0.1393216326448902,2.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0205751071215012,2.096084232201501,0.9464738195612565,0.8143888114934492,0.9909474917982405,1.9578800424184006,0.9368352682372927,0.7848076466207691,0.9844671448410001,1.9751742588535486,0.9446444939688063,0.810783721894555
