,n_estimators,max_depth,min_samples_split,min_samples_leaf,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
61,288.0,7.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9459290498396111,1.8311456204226564,0.9540275796396466,0.8378676078182525,0.960749519782818,1.9048251676006913,0.9379860132861323,0.7886689662977564,0.9317028448195637,1.8301496884719823,0.949942183319073,0.8246766780823137
62,266.0,7.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9343628064326529,1.7608071803566627,0.9558983201394413,0.8441538889560594,0.9608680826686469,1.9031831896497955,0.938090120092815,0.7888122033852606,0.9333096890519468,1.8351672882952998,0.9496580718249489,0.8241960057774095
63,269.0,7.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9459744620142567,1.8312514026510112,0.9540232431122844,0.8378583903420118,0.9607987022884773,1.9049321005874424,0.9379852984304622,0.7886738096198078,0.9316565965363337,1.8300416144476308,0.9499459322489884,0.8246870312775095
64,297.0,7.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451935056925802,1.8273813290421899,0.9541319041004379,0.8382030712715716,0.9607169792201061,1.9046123767796272,0.9379960017929985,0.7886835134127785,0.9317811945181834,1.8306479839223508,0.9499193825931341,0.8246289427444857
65,206.0,7.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460005964515519,1.83149849281663,0.9540187260443114,0.8378362073865286,0.9608201990302592,1.9049768685097983,0.9379855741787666,0.7886804137032284,0.9317195134239764,1.8302959872605904,0.9499356107012,0.8246626630595137
66,276.0,7.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9466354878807764,1.8347730775116822,0.9539237069580222,0.8375439493841802,0.960806206759866,1.9053773686994107,0.9379594577645134,0.7886276303635535,0.9315327043278789,1.8292941476026545,0.9499817148503678,0.8247586365517174
67,118.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851375612769,1.4207652827881945,0.965141692069378,0.8742436570563883,0.9125781196967522,1.6540216363541949,0.9475947938869538,0.8153899748639327,0.9097530955770328,1.7433038822663185,0.9523342295113195,0.8329962681871588
68,233.0,7.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8975699404333475,1.6510361832500455,0.9588897251626596,0.8538410998818329,0.9157289878527191,1.7221543865344695,0.9442758258594355,0.8095068414869129,0.8926413007154627,1.6679257015380098,0.954853170378608,0.8402172912152983
69,235.0,8.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8817995681507824,1.5919508968738865,0.9604913757079891,0.8590748039917162,0.9153890686604111,1.7224929041217798,0.9444929482354947,0.8097381743289898,0.8903631370635698,1.6687677259684761,0.9549915171651074,0.8401366275836757
70,249.0,8.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889839072479178,1.625976311911683,0.959585440047688,0.8560446111189884,0.9149053222184891,1.7226149770853807,0.9444346148933099,0.8096962988120642,0.8896686729831256,1.6643938822437396,0.9551633982095459,0.8405556298195037
71,78.0,8.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857848037374916,1.451803332051803,0.9643109150834284,0.8714705333178565,0.9144066258807836,1.6680625773188256,0.9471607988254662,0.8138711726871388,0.9094127853934942,1.7381396363828687,0.9525319840384631,0.8334909887825227
72,120.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522427737092911,1.4203039218302462,0.9651513055933345,0.8742863870025714,0.9119373203230166,1.648528120410372,0.9477825017960566,0.8161030940642049,0.909726401544028,1.743776110345965,0.9523239553031403,0.8329510300319696
73,225.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517477627802431,1.4187898361113354,0.9651916587928642,0.8744218606178594,0.9119912675566337,1.6479325069983919,0.9477916951684511,0.8161591452862589,0.9098483436321341,1.742757166083276,0.9523636964255124,0.8330486420984081
74,253.0,8.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8535399660861434,1.426150986638202,0.9649963868497666,0.8737630572793369,0.9118616347253707,1.6477920528862309,0.9477977826039824,0.8161967673976964,0.9095768648780445,1.7413417199544268,0.9523969580407131,0.8331842379564237
75,237.0,8.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813529589772128,1.2444081439222918,0.9697089309853921,0.8898286938925868,0.8781551621459809,1.4954395830158915,0.9534914641450323,0.8328795438273768,0.8886610383855631,1.6540684548127103,0.9552347507959466,0.8415447774552578
76,189.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777217296722541,1.1139914857231785,0.9730781967334363,0.9013937685983023,0.876398353505057,1.4821710995400035,0.9543052349944405,0.8346821090572207,0.8887756247274241,1.6687997033836748,0.9552264062704634,0.8401335642349812
77,221.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782259821870537,1.1334073734440377,0.972578096122877,0.8996613312931081,0.8763763279771404,1.4824567546194733,0.9542916159556409,0.8346893555184972,0.8882165164633744,1.664320680261718,0.955364299764858,0.8405626423686627
78,201.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7772103420762679,1.1141536227914177,0.9730741237100493,0.9013797608750874,0.8764315140009395,1.481998404709097,0.9543167355306095,0.8347303780995667,0.8889668270330069,1.6698327258691703,0.9552021424992884,0.8400346035134
79,265.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7769672220811163,1.1129876234473046,0.9731031720311734,0.9014838011190036,0.8764340723804164,1.4824104932233353,0.9542947047805262,0.8346636834632053,0.8886260183796324,1.6690063065116134,0.9552199393207219,0.8401137722218268
80,192.0,9.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7858967322387294,1.1460984018718883,0.9722515118476966,0.8985287575657048,0.8764736296962612,1.4834480639128647,0.9542578683364125,0.8345595228923512,0.8878777949402438,1.6623352662251365,0.9554135767256415,0.8407528395893973
81,223.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7822668288727608,1.133354517993522,0.9725791730866769,0.8996660040744267,0.8763436731771621,1.4822670787729653,0.9542961811618634,0.834705135460911,0.8881960397672434,1.6646675455261426,0.9553549897231122,0.8405294136274293
82,284.0,9.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7839570813595722,1.1392252701060337,0.9724285302229967,0.899142939538488,0.8763250294343121,1.4831083536306608,0.9542561795332691,0.8345646487258986,0.8877333340276582,1.6619793312395565,0.9554214057724167,0.8407869371850485
83,186.0,9.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7842188935920079,1.1403268156005715,0.9724012412994933,0.8990446248318996,0.8764300292959513,1.4832755870522458,0.954256670873838,0.8345628050792802,0.8878434639686115,1.6628285052167768,0.9553974409455779,0.8407055886464507
84,280.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539003358555951,1.0525510600061094,0.9745800341031349,0.9068469608949258,0.8583325704497998,1.4379260646670864,0.9552108128934858,0.8398272670316752,0.8592009573204312,1.5403271610502203,0.958577374135841,0.8524408815210975
85,254.0,9.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7610323983814269,1.0802960414049814,0.9738676618732995,0.9043738981238412,0.8588266025163034,1.4400067706506587,0.9551457714001101,0.8395985124196567,0.8582260129956355,1.5370499054099087,0.9586628837325354,0.8527548336252627
86,297.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538822506774776,1.052754202259117,0.9745752360945827,0.9068294362009832,0.8582534258697343,1.437959373066398,0.955203152794255,0.8397983586394668,0.8588790605032219,1.5382532987886208,0.9586354036789103,0.8526395518392653
87,296.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539028213711437,1.0527921313192068,0.9745739031145806,0.9068260862282389,0.8582902461972073,1.4380523327928463,0.955200521473982,0.8397880191448821,0.858913441908216,1.538447513165599,0.9586302510482985,0.8526209466344832
88,279.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539009575142139,1.0525038883624647,0.9745802831936516,0.906850974034796,0.8583564807879673,1.4379468409243252,0.9552079449213521,0.8398261533815619,0.8592431481615421,1.5405378902575926,0.9585706499288221,0.8524206942408471
89,282.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753899772178451,1.052606287979967,0.9745784320857365,0.906842260076296,0.858308635273482,1.4378786212548142,0.9552110233687335,0.8398266090263622,0.8590978215528513,1.539711036023242,0.9585930726405519,0.8524999046092783
90,281.0,9.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7554712700679407,1.059105624238257,0.9744120251025268,0.9062630354735626,0.858409173066095,1.4381517617031734,0.9552053063803572,0.8398042495439304,0.8591181176219178,1.540017582515531,0.9585900412427063,0.8524705382958621
91,287.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539328047179528,1.052765549789677,0.9745751462160235,0.9068282459005615,0.8583429088586206,1.4380542808049912,0.9552057371709308,0.8398063151541082,0.8590223766913373,1.5391409524965078,0.9586108766061445,0.8525545170479805
92,299.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753881800914793,1.0527831280129947,0.9745743355004552,0.9068270875369722,0.8582751856654636,1.4380641296643542,0.9551987845093135,0.8397846015431336,0.8588387119118791,1.5381667802306829,0.9586377803325373,0.8526478400798835
93,275.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539418814394137,1.0527052384746947,0.9745753675334385,0.9068331677239987,0.85834978833867,1.4379858098767009,0.9552064394344775,0.8398167746619856,0.8592561940026353,1.5403401373800591,0.9585791445553069,0.8524396384242799
94,297.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538822506774776,1.052754202259117,0.9745752360945827,0.9068294362009832,0.8582534258697343,1.437959373066398,0.955203152794255,0.8397983586394668,0.8588790605032218,1.5382532987886208,0.9586354036789103,0.8526395518392653
95,283.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539088041743991,1.0526824020741914,0.9745767713174633,0.9068356136965885,0.8583245724779065,1.4379308415643566,0.9552090150866017,0.8398184666994652,0.8591066902062129,1.5394684555623415,0.9586021547226329,0.8525231431522812
96,297.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538822506774776,1.0527542022591172,0.9745752360945827,0.9068294362009832,0.8582534258697343,1.437959373066398,0.9552031527942549,0.8397983586394668,0.8588790605032219,1.5382532987886208,0.9586354036789103,0.8526395518392653
97,287.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539328047179528,1.0527655497896773,0.9745751462160235,0.9068282459005614,0.8583429088586206,1.4380542808049912,0.9552057371709308,0.8398063151541082,0.8590223766913373,1.5391409524965078,0.9586108766061445,0.8525545170479805
98,247.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7448881455296557,1.0231478791185993,0.9752927612594536,0.9094545445177916,0.8567990158911527,1.4337534971526045,0.9552228474236937,0.8402444603121504,0.8595130054768623,1.5327229550542343,0.9587293372410696,0.8531693436049153
99,291.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7448420801564635,1.022731739891089,0.9753031782035276,0.9094908275692212,0.8568286185865842,1.434350105365918,0.9552029565418501,0.8401876390618315,0.8595218908264161,1.5315352878868773,0.9587749804538664,0.8532831188629859
100,285.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1694701195411377,2.77935052280945,0.9253452789311192,0.7539172443276432,1.1608299725861093,2.7339661887725715,0.9079547206988748,0.7016763776338998,1.172015345611666,2.838444971222287,0.914879763535204,0.7280847547225855
101,256.0,5.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082012225158238,2.3064170298599573,0.940426096811648,0.795755035972002,1.062417748113028,2.211741681872825,0.9273395526511625,0.7555542367652407,1.0635325010335792,2.2209873721337163,0.9362011048808225,0.7872354996575043
102,229.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082202483100598,2.307971006726105,0.9403750764127534,0.7956148066437969,1.0624898944009533,2.2124155134196286,0.9272980427440244,0.7554905455313338,1.0634677349518513,2.22204528745961,0.9361838135659859,0.7871341542700686
103,279.0,5.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820219483142752,2.306434981972763,0.9404148004910844,0.7957533420887253,1.0623837902231696,2.2117727585232823,0.9273250016332173,0.7555496821657308,1.0635515079991977,2.221308460823632,0.9361798568742055,0.7872047402414297
104,282.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820106344089813,2.3064375961054493,0.9404164034975511,0.7957531275527351,1.0623776854837377,2.2117499170738584,0.9273284059702797,0.7555520630012721,1.0635134950961607,2.221183232141656,0.9361856217832251,0.7872167368057883
105,269.0,5.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08199318753742,2.306437445580121,0.940419327641117,0.7957531127288746,1.0623655056490222,2.211637552984387,0.927335637833116,0.755565248575329,1.0635009469520327,2.2209806217519605,0.9361961830882759,0.787236146325567
106,268.0,5.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820883427902954,2.3071809404855057,0.9403971046228721,0.7956859478304577,1.0623806312501993,2.211896182130992,0.9273220477623269,0.7555404134203082,1.0634088652630533,2.2211594469812823,0.9361989334241898,0.7872190153589336
107,268.0,5.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824725837639093,2.31071080420025,0.9402980497908785,0.7953671291394105,1.062372580013682,2.2129253773380673,0.927284729277053,0.7554563519576759,1.0629374977512083,2.2227617220046816,0.936198674957573,0.7870655218051016
108,268.0,5.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824038492365347,2.31007802131464,0.9403161711625844,0.7954242773942485,1.0623694016835525,2.2127525142460693,0.9272898284531319,0.7554701151673077,1.0629950751305441,2.222176933737478,0.9362073554482742,0.7871215429176206
109,271.0,5.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082008457667195,2.3064494662882193,0.9404185432889093,0.795752064361144,1.0623768459832497,2.2116997343036173,0.9273330140748205,0.7555589827396061,1.0634949020788604,2.221012461587517,0.9361951218634772,0.787233096156625
110,279.0,5.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824148233353585,2.310056915871516,0.9403129835921314,0.7954261414254384,1.0623845207918459,2.212875899484819,0.9272796572375672,0.7554554886587886,1.0630350082182443,2.2224075674087214,0.936193058467046,0.7870994488443089
111,267.0,5.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082402578456371,2.3100814704539037,0.940315007373295,0.795424010805066,1.0623730877035753,2.212760426069501,0.9272879075998172,0.7554688112942713,1.0630054596281864,2.222200032831125,0.9362061192311184,0.7871193300877866
112,293.0,5.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082464542210897,2.3106823769721334,0.94030384377698,0.7953696572138804,1.0624231699048994,2.213305832502706,0.9272749518156029,0.7554115508760758,1.0629240969116887,2.2228494636821865,0.9361946299049877,0.7870571163929827
113,277.0,5.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824151439857181,2.3100671117373546,0.94031275722282,0.795425272006933,1.0623654437568382,2.2127750614415818,0.9272837299778532,0.7554666159392522,1.0630320728414888,2.2222916852543824,0.9361978376222517,0.7871105500369479
114,274.0,5.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824145494067425,2.3100822062986435,0.940314948813698,0.7954239491184623,1.0623786724069446,2.212811147542694,0.9272857050998891,0.7554636088483012,1.0630363796073123,2.222243135378768,0.9362037107965214,0.7871152009819088
115,282.0,5.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822501491614365,2.308603080001021,0.9403556739659396,0.7955573351132865,1.0624054344832927,2.2125157495502794,0.9272934122322737,0.7554815523705852,1.0632563381776148,2.2219291585169234,0.9361927275553054,0.7871452791043545
116,110.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08169163795342,2.304060990910866,0.940477533108437,0.7959667061746037,1.0623672674442537,2.2112519535646347,0.9273423667201084,0.7555785565539956,1.0632741269648152,2.2191284770022843,0.9362209062675911,0.787413576714038
117,272.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082259955752165,2.308618213390875,0.9403581450148764,0.7955559958476492,1.0624182209619757,2.2125051019574404,0.9272971341148046,0.7554847604299229,1.0632490657380285,2.2218421712979253,0.9361991226651547,0.7871536122414171
118,108.0,5.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819310330301577,2.3055378862922566,0.9404320463310423,0.7958339186711627,1.0623879542744679,2.2114255276642476,0.9273209938560001,0.7555525762324293,1.0633493590389298,2.2193149083689847,0.9362204437785331,0.7873957171002997
119,287.0,5.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08240424180387,2.3100663101180308,0.9403163170967221,0.7954252993905324,1.0623929922594095,2.2129988016986992,0.9272801978738228,0.7554399822709594,1.062986321693822,2.222338791302269,0.9361997297728155,0.7871060374067242
120,267.0,5.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082402578456371,2.3100814704539037,0.940315007373295,0.795424010805066,1.0623730877035753,2.2127604260695013,0.9272879075998173,0.7554688112942713,1.0630054596281864,2.222200032831125,0.9362061192311184,0.7871193300877866
121,106.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817138441955556,2.304079518924052,0.9404675675824263,0.795965024396927,1.0623478031512128,2.2110612659615447,0.9273348908305585,0.7555989225877308,1.0633473188146327,2.219323997746942,0.9362080891152051,0.7873948463628142
122,276.0,5.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082411347218507,2.3100670837780437,0.9403135209521627,0.795425255433357,1.0623662309489603,2.2127791721218415,0.9272848239284178,0.7554667281020802,1.0630288786254993,2.222255789718033,0.936200515058367,0.7871139887309052
123,267.0,5.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082471836345013,2.310716255278349,0.9402968354961203,0.7953666831271049,1.06237490564599,2.2129316067185156,0.9272828793890746,0.7554551873712043,1.0629468931687636,2.2227695146223074,0.9361978474357587,0.7870647752937002
124,277.0,5.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824852277258616,2.31070015516898,0.9402947420737161,0.7953681008794515,1.0623701230510265,2.212938619437915,0.9272794116989267,0.7554540535984412,1.0629593770934216,2.222837965296626,0.9361901540120867,0.7870582179067911
