,colsample_bytree,learning_rate,max_depth,alpha,n_estimators,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
12,0.3617278045864888,0.0921813040961824,1.0,5.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871391272651696,2.3347316886060256,0.9395614292329264,0.7932354651487221,1.0627861744226468,2.215237540138265,0.9272066715339062,0.7551867381533551,1.060660789183884,2.2091306543331117,0.936813377777966,0.7883713407118926
13,0.1931970929710164,0.0899967843645511,1.0,6.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871764742807013,2.3348180974041353,0.9395465463194981,0.7932277454540617,1.0627917605928094,2.216002387032034,0.9271730747224345,0.7551246234253579,1.0610184982710382,2.210131258052519,0.9367906303786948,0.788275485619211
14,0.0560164593820052,0.0909030213582747,1.0,3.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087703388861332,2.335114091004599,0.9394328873323673,0.7932017190270104,1.0634103499646141,2.215758368173244,0.9270451428172601,0.7551439386506221,1.061981153056876,2.2102377078488624,0.9366508642425496,0.7882652880206047
15,0.3304768083788305,0.0597917312050497,2.0,3.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086918792515591,2.3319547239038885,0.9395571959363791,0.793482507928656,1.0632156631848224,2.2163582477515575,0.9270876589181405,0.7551130563189806,1.060181572100069,2.2065691181265565,0.936830205077922,0.7886167288567938
16,0.9757992801358016,0.0384256236027871,2.0,7.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868131697016323,2.3319884673101794,0.939558135073741,0.7934781215172065,1.063198072180494,2.2165727542562,0.927090395666992,0.755096695562413,1.0596569853580322,2.2052571406529413,0.9368906191409002,0.7887424127013473
17,0.7090707756367212,0.0311859147750984,2.0,7.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868700501148505,2.332161343059324,0.9395475667512287,0.7934627167564179,1.0632351473855517,2.2167189935643634,0.9270786469136891,0.755081385000148,1.0596887717122772,2.2050851686699304,0.936883859145062,0.7887588871457756
18,0.8168503870473701,0.0743077537704341,1.0,5.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872044055461345,2.3342581173532064,0.9395490291594478,0.7932772590056256,1.0629123513269674,2.2160647482782485,0.9271512448467512,0.755102772532833,1.060308445957695,2.2092792443466664,0.9368429808753613,0.7883571061960253
19,0.0541316033107673,0.064363949992249,1.0,3.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0876186887877817,2.3343060690443167,0.9394364491446393,0.7932729228534015,1.063151466214001,2.2144949727029095,0.9270605145369455,0.7552919456478216,1.06141876044936,2.2101571761386696,0.9366166737674932,0.7882730027376247
20,0.8187164507939939,0.0769512735475073,1.0,5.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870730770770793,2.3342242247941463,0.9395677359313157,0.7932803608203061,1.062851913428241,2.216425322291946,0.9271558758546514,0.7550518285783917,1.0593300788615538,2.2069119496370044,0.9369102636762031,0.7885838865381308
21,0.7158281959499,0.0731727667942988,1.0,6.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871931856958525,2.334292295959699,0.9395289726978214,0.7932740550616346,1.0627991509749382,2.216057263459116,0.927132277925463,0.7550999081757348,1.0607336635187306,2.210139939032197,0.9367901400719113,0.788274654005161
22,0.1323462682211583,0.0706253391526782,1.0,4.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087095843462682,2.3341579515168505,0.9395577588530254,0.7932863161979349,1.0630896136731847,2.216938076529479,0.9271081007930614,0.7549727248176377,1.0599434532279115,2.20837450649745,0.9368542990337785,0.7884437776012051
23,0.2333684593186284,0.06463123669251,1.0,7.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871319940866209,2.3342085406091493,0.9395360028371225,0.7932812230866388,1.0626114935423887,2.2142462295847656,0.9271919377906526,0.7553129092562141,1.0604887404033623,2.209996802076442,0.9368014735631373,0.7882883661330433
24,0.5921444021836576,0.0865613315348219,1.0,5.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871514539837095,2.3345368503375785,0.9395630918878943,0.7932527615339697,1.062782920611183,2.2165389451096873,0.9271824219430255,0.7551078110516201,1.0600065610846574,2.207457354618445,0.9368503149012772,0.7885316382363996
25,0.3300464618380272,0.0684700429556911,1.0,3.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0869623834151019,2.3340249473806782,0.9395700427092128,0.7932981836146965,1.0628457639157611,2.2152878704039614,0.9271733075685743,0.7551584988687243,1.0603890409156052,2.2110635730635613,0.9367800038461601,0.7881861723975443
26,0.3211143646587314,0.0935006790769365,1.0,3.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873147064075013,2.334799795643692,0.9395398466383567,0.7932295750213532,1.0629544191421707,2.215405987776145,0.9271638521153585,0.7551537051966857,1.0614356960617284,2.211031246285185,0.9367682890355308,0.7881892692142733
27,0.0924600956903296,0.0862638441809824,1.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087339326258131,2.3346768352169334,0.9395252364394413,0.793240362124946,1.0628254610454004,2.2161357352368394,0.9271501604374182,0.7551426117839397,1.0601378912399186,2.207903421666266,0.9368266139572585,0.7884889062363263
28,0.433473229329102,0.0958728837051576,1.0,7.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872910535077116,2.3349921653474595,0.9395549867613554,0.7932120555844775,1.0628783579134258,2.216953381532585,0.927154814168653,0.7550176135294742,1.0601524653854797,2.2083197490238593,0.9368446668316707,0.788449023217031
29,0.3453995312169505,0.0792788655166291,1.0,7.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872783489045372,2.3345829625726875,0.9395263410748547,0.7932482952592045,1.0631800831562273,2.2170868335350704,0.9271115960795341,0.7550207964851119,1.060285001412219,2.208739642965022,0.9368408262771035,0.7884087985288093
30,0.5579459069907498,0.0323149589326269,2.0,4.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086866237050154,2.3319689792757696,0.9395575094946418,0.7934810602518032,1.0632034667263963,2.216311421626673,0.927091948240268,0.7551198763848146,1.059867710641241,2.205699707243327,0.936862524486178,0.788700016035498
31,0.7023715721939451,0.0511693934693021,2.0,4.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0865969958331763,2.3311826887576688,0.9396129583884893,0.7935512363986313,1.063153294940239,2.216919677092838,0.927114238067542,0.7550531622531576,1.0595788847583696,2.2057740085802386,0.9368952671147365,0.7886928981711548
32,0.6254794165522217,0.0693457248035176,1.0,7.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872278430797229,2.334468839582691,0.9395011664939936,0.7932583132373426,1.0629862156536323,2.215511804561467,0.9270996767506652,0.7551396790215752,1.0607985206170947,2.210566954785494,0.9367274164874746,0.7882337470668648
33,0.4680973039128088,0.0789094872690539,1.0,8.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872132883859182,2.3345417657994587,0.9395384420995898,0.7932516774983327,1.0629790810351156,2.2172019319512195,0.9271290537238028,0.755018511065396,1.0598240951065983,2.2070886009911197,0.9368936146939828,0.7885669638227815
34,0.4094048152320911,0.0595416575396084,1.0,3.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871877366394707,2.333931833492131,0.9395345456163915,0.7933062673608009,1.062582154867854,2.2140629357279313,0.9271943112826044,0.7553647504171013,1.0599679182688,2.2075040282070613,0.9368300577149539,0.7885271670345884
35,0.9026033449345174,0.0542702874080383,1.0,8.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873661894075741,2.3341964071864956,0.9394770016688037,0.7932820803883914,1.0629163750326103,2.2147111429655104,0.9271171520071884,0.7552840662794464,1.0604304563863105,2.2071317775022554,0.9367680890674654,0.7885628276314038
36,0.0748738179181506,0.0770102895003263,1.0,5.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871290499933113,2.334281197359246,0.9395551315171968,0.793275305552825,1.06286168513813,2.216252448164327,0.9271510324281798,0.7550748347038317,1.0594660386388415,2.2069714045209263,0.9369000668816052,0.7885781909232753
37,0.1153348440990824,0.0307479089589051,2.0,6.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870130128826616,2.3325131401591763,0.939520938317081,0.7934317967080098,1.063228786202088,2.216224814792195,0.9270711088004345,0.7551304221668919,1.059962183115796,2.205447974412939,0.9368476956304036,0.7887241313504022
38,0.1139550776013121,0.0612266371622589,1.0,8.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087171133331852,2.334211392455029,0.9395222403868364,0.793280856199376,1.0625592538120845,2.214388007085564,0.9271899387072733,0.7553344361474765,1.0597307636258622,2.206569707664497,0.9368474729995048,0.7886166723806756
39,0.7712648945878038,0.0954103638622222,1.0,6.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087425376392522,2.3351694576485955,0.93950613025195,0.7931964408980557,1.0629879882814994,2.2161591884780383,0.9271278971725491,0.7551004197348777,1.060681386452455,2.2091817394581987,0.9367832982811282,0.7883664468969838
40,0.104990899348095,0.0796693154919318,1.0,6.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871586534176934,2.334475397131021,0.9395518291520548,0.7932580017513949,1.0630199949040746,2.216389587755467,0.9271575977339175,0.7550855216599088,1.0595994054206253,2.2075178217770026,0.9368701502779746,0.7885258456484097
41,0.211771816522331,0.0861416940318715,1.0,7.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872119892446994,2.3346702393666834,0.9395500512178656,0.7932406866420604,1.062678002479378,2.215967154445011,0.9271911331435214,0.755161862444898,1.0600642038338237,2.2076853165801538,0.9368392541745749,0.7885098001055355
42,0.1072636510967482,0.0607426659479779,1.0,7.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871500400101108,2.3341300146617177,0.9395273873747063,0.7932882162705357,1.0626818769185449,2.2147282112972957,0.927171958765632,0.7552729745150175,1.0596406388590414,2.2064516831466205,0.9368544779562523,0.788627978805867
43,0.3939804922262496,0.0404121290899278,2.0,7.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0866086865953564,2.331378488728296,0.9395964188151139,0.7935325479485507,1.0632091427103456,2.2172167952981114,0.9270965703823446,0.7550329723244609,1.059457998590493,2.205166910403217,0.9369130170044616,0.7887510565118611
44,0.3778620214021006,0.1402152025057986,2.0,5.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086964832818326,2.3325121099434654,0.9395750110029565,0.7934325266396676,1.0634360591903187,2.2177226908370664,0.9270764833735036,0.7549450562894235,1.0602796553790423,2.2082862602105946,0.9368242138450196,0.788452231353516
45,0.2364621125772346,0.0816606585648613,1.0,6.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0874199185898112,2.334757724195568,0.9395028014882776,0.7932328866284251,1.0632058307990815,2.2171022652531613,0.9270770101487886,0.7549629891189116,1.0608390218229506,2.209399207106208,0.936744197434538,0.788345614092597
46,0.5439846599679634,0.0715966347306176,2.0,5.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0863519128310948,2.3302832859015137,0.9396624779268721,0.7936309102438747,1.0631183330110934,2.217282242487598,0.9271427283033249,0.7550346119005049,1.0593257464161583,2.206440926795118,0.936899178030145,0.7886290092348472
47,0.2709291337899291,0.0938418102248148,2.0,6.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0861148558389448,2.329457816221899,0.9396937502597558,0.793704117226027,1.0632672911247014,2.218375537751302,0.9271151194041563,0.7549160040660693,1.0595539074807843,2.2080120749080243,0.9368585553932536,0.788478497553691
48,0.307715585929421,0.0952589611081995,2.0,5.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0865696921444525,2.3312206982157764,0.9396233125670126,0.7935480141546845,1.0630151027235342,2.216786647478648,0.9271463744067965,0.7551042292899661,1.0596863833094945,2.207013965956079,0.9368669866343409,0.7885741136544904
49,0.4613399923991702,0.0755613210329823,4.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0863403236859361,2.327910032290011,0.9396038937673914,0.7938416888745529,1.063938853713212,2.2191599781428573,0.9269405982936552,0.7548485922761328,1.060206789441499,2.2067088813111053,0.9367654467088619,0.7886033399269422
50,0.8260090814472816,0.0666566861337037,2.0,6.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0874524832501928,2.3333020882420508,0.9394353057231886,0.7933615795673279,1.063420583433685,2.2156677084240983,0.9270087025656396,0.755190051807933,1.0606306057165635,2.2068613023273986,0.9367345824882858,0.788588738411517
51,0.4372994954686183,0.0813293870960953,2.0,8.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0866259336088349,2.331407167963302,0.9396045385764724,0.7935294048949662,1.063286948423658,2.2176029744883303,0.927102314691492,0.7549984832244641,1.0592050122362806,2.205649780694476,0.9369072788516695,0.7887047988619802
52,0.0967806428305241,0.0978234105756524,1.0,6.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873601530425434,2.335112882025065,0.9395523227474384,0.7932013447263196,1.0629563982323145,2.2169607012177335,0.9271483366595054,0.7550153102381946,1.0609570723307635,2.2106591239676003,0.9367747267757395,0.7882249175119451
53,0.669864728948749,0.0513700894840685,2.0,6.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0863944348117616,2.330636302648055,0.9396392900863275,0.7935991805198384,1.0632598168201024,2.2177366134983894,0.9271044266954135,0.7549729519892617,1.0594108837455436,2.2053945650748097,0.9369194882221903,0.7887292478185476
54,0.9537193519756004,0.0738532097683246,1.0,7.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871576388584272,2.3343111557006915,0.9395441233131705,0.7932722775434773,1.0628262436013376,2.2160402905235195,0.9271514408830328,0.7551005386399896,1.0602935785413083,2.2091232809675097,0.9368441795895548,0.7883720470600997
55,0.7455837831432894,0.074039699457895,5.0,7.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0849118726047449,2.3233306248829906,0.9398660729922628,0.7942489721929711,1.0644383930346564,2.2224178211027077,0.9270085058800771,0.7545089092039855,1.0595827483835054,2.2074480438262425,0.9368737928601747,0.7885325301847625
56,0.0184001075806873,0.0914469839993946,1.0,3.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0871080328526626,2.3345368688070445,0.9395740391503686,0.7932528638762205,1.062899724774029,2.2155347173933233,0.9271988412254122,0.7551442391486072,1.0605804600674225,2.2092715362418445,0.9368192104100802,0.7883578446113317
57,0.7862343201749316,0.1087163632007321,1.0,3.0,172.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094742350228534,2.056319226766716,0.9473541040339978,0.8179236111691321,0.9915520543569644,1.9878814003453515,0.9335040845889406,0.7794340987503707,0.973215724865201,1.9271146681253,0.9482966256985078,0.8153876989077773
58,0.7400496875933622,0.0930243328646788,4.0,4.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8904705823865149,1.603028398761135,0.9603133438902887,0.8581499284892076,0.9191273872957177,1.73619170511288,0.9442049184564402,0.8084275393221352,0.8924240037815151,1.6766630591995444,0.9551837524150145,0.8393802763090028
59,0.9304207047230704,0.0522529077064601,5.0,7.0,209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887047337013246,1.587477422749695,0.9607060066084082,0.859510931431472,0.9186293997489687,1.7403779736586185,0.9442084356626663,0.8082214994457446,0.8931424055581649,1.6804278157367878,0.9551147586924323,0.8390196229556304
