,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518728038441175,166.43375248203733,0.9827681527017016,0.9341759880766558,7.386709231981573,126.89083773208918,0.9831245962094156,0.9328618127963997,8.752830820396351,149.34573372839233,0.9878032453902724,0.9518807686153832
89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.503412276537711,164.1566834456935,0.9830102948904351,0.9350631759610452,7.30590193286304,124.83641134939596,0.9833316592842649,0.9341474186512622,8.444307574030809,141.69819146371862,0.9883822230419255,0.954344808575351
90,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.503412276537711,164.1566834456935,0.9830102948904351,0.9350631759610452,7.30590193286304,124.83641134939596,0.9833316592842649,0.9341474186512622,8.444307574030809,141.69819146371862,0.9883822230419255,0.954344808575351
91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.503412276537711,164.1566834456935,0.9830102948904351,0.9350631759610452,7.30590193286304,124.83641134939596,0.9833316592842649,0.9341474186512622,8.444307574030809,141.69819146371862,0.9883822230419255,0.954344808575351
92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.131362011336478,151.85669279287902,0.9843147283560176,0.9398598399760894,7.1851983885190105,125.14775038566884,0.9830262637549829,0.9334672687084267,8.052433040700365,132.38556428969758,0.9891398505643652,0.9573453392942288
93,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.131362011336478,151.85669279287902,0.9843147283560176,0.9398598399760894,7.1851983885190105,125.14775038566884,0.9830262637549829,0.9334672687084267,8.052433040700365,132.38556428969758,0.9891398505643652,0.9573453392942288
94,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053052373953452,150.23411404362326,0.9844857705549068,0.9404878998391851,7.143532691234054,124.35082052481809,0.9831924966585541,0.9339947435904974,8.121773992293502,133.87863889337248,0.9889943360842889,0.9568642702972436
95,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053052373953452,150.23411404362326,0.9844857705549068,0.9404878998391851,7.143532691234054,124.35082052481809,0.9831924966585541,0.9339947435904974,8.121773992293502,133.87863889337248,0.9889943360842889,0.9568642702972436
96,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053052373953452,150.23411404362326,0.9844857705549068,0.9404878998391851,7.143532691234054,124.35082052481809,0.9831924966585541,0.9339947435904974,8.121773992293502,133.87863889337248,0.9889943360842889,0.9568642702972436
97,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053052373953452,150.23411404362326,0.9844857705549068,0.9404878998391851,7.143532691234054,124.35082052481809,0.9831924966585541,0.9339947435904974,8.121773992293502,133.87863889337248,0.9889943360842889,0.9568642702972436
98,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053052373953452,150.23411404362326,0.9844857705549068,0.9404878998391851,7.143532691234054,124.35082052481809,0.9831924966585541,0.9339947435904974,8.121773992293502,133.87863889337248,0.9889943360842889,0.9568642702972436
99,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053052373953452,150.23411404362326,0.9844857705549068,0.9404878998391851,7.143532691234054,124.35082052481809,0.9831924966585541,0.9339947435904974,8.121773992293502,133.87863889337248,0.9889943360842889,0.9568642702972436
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.716497572854754,538.5337720626703,0.93586327777061,0.7838719585897651,14.047408963238505,426.06775402145513,0.9309002553635105,0.765843112375912,16.025464055804107,493.48462028024926,0.9533086224709162,0.8409991364654517
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091025908593949,279.3026832556693,0.9699649547317489,0.8891497732662033,9.784006586804992,206.9690709602161,0.9701254074006426,0.8900525379153916,10.56765458109712,214.59223826753657,0.9812916271662954,0.9308583291350134
