,colsample_bytree,learning_rate,max_depth,alpha,n_estimators,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
10,0.9263734368350868,0.0827057282593037,1.0,1.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.182297049188588,230.787491548272,0.975279256166824,0.9083786379970689,9.880927189192395,221.76681553020188,0.9685720779481237,0.8851274543299597,11.56465929645419,250.8074540293497,0.9774881394609531,0.9191897778923259
11,0.258809489283056,0.1104554480273533,1.0,2.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.239940825329546,232.958739311596,0.9749695259322417,0.9075326169520715,9.895360506103515,220.52848075835269,0.9687045023439613,0.8857008196001628,11.59401765241922,249.3445938503674,0.9775483889716146,0.9196611117943965
12,0.9683925386331352,0.0727576533566765,1.0,1.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.216825876569825,232.26678544986484,0.9750435992357422,0.9078019123272418,9.891357133525894,220.79782795865754,0.9686783809266452,0.8858062867758842,11.613571937539302,250.33773857553132,0.9774622633965687,0.9193411203247005
13,0.4709212372490005,0.103447583001976,1.0,2.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.198881086505889,231.2748013319046,0.9752263286843716,0.9081887064832972,9.88490254080422,221.42862670917862,0.9686141941586663,0.8852069962103613,11.570950954904585,250.75778755099992,0.9775026679510617,0.9192057804436149
14,0.135557456628983,0.0810660383263743,1.0,1.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18353144020637,230.82264198115013,0.9752746202827227,0.9083648266255171,9.882552781277544,221.59702353380055,0.9685976742971322,0.8852478688984997,11.546425874932881,250.35935498383247,0.9775325824496208,0.9193341555127386
15,0.5808741413629699,0.1149497818632847,1.0,3.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200408763545049,231.05358693387268,0.9752762746307944,0.9082713418298287,9.85590564577688,221.31456904110325,0.968708904007419,0.8852683152954052,11.566321992575276,250.3587071229145,0.9775487960489768,0.9193343642536823
16,0.3127600659534235,0.1154548625308285,1.0,2.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.180451685760957,229.71571506115714,0.9754321673440031,0.908795374928749,9.850405589029577,222.09336258213727,0.9686314908708205,0.8849549328176967,11.578476134297517,251.54384957577733,0.9774369123825066,0.9189525110698696
17,0.4287003435587898,0.1096215866925461,1.0,2.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18292182413325,230.21423735038042,0.9753670606427776,0.9086020656627839,9.87298209724688,221.58986272475516,0.968650471252662,0.8851028225222259,11.558386358277414,250.648033850116,0.9775127136222467,0.9192411431124793
18,0.1671058160530412,0.0815501724525405,1.0,1.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.186164078387142,230.98121645981178,0.9752521126562762,0.908303369500834,9.887451155451263,221.87971041150803,0.9685670431533446,0.8851089107559686,11.547584097446542,250.17747387906414,0.9775418512336318,0.9193927576485099
19,0.6941076404524145,0.1087757781727146,1.0,2.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.175555001126597,229.85564254591986,0.9754172734014636,0.9087415197612463,9.886849082449137,222.12852525277393,0.968579799309952,0.8848156978965913,11.57689061787054,251.4926169073179,0.9774366304819586,0.9189690182479892
20,0.6731354950869031,0.0582138493491365,1.0,2.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.216456447466074,232.33936254514293,0.9750342674150572,0.907771849716352,9.880266198951897,219.8666304305903,0.9688018518429364,0.8862274948248174,11.612346610044824,250.0380482136653,0.9774855072412592,0.919437680631489
21,0.0654307227748744,0.1068432822157079,1.0,3.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17736889214584,229.78303915557203,0.9754199646954768,0.9087661843476569,9.883792499788905,222.00703243489735,0.9685851079076675,0.8847975443300032,11.583312302070468,251.6499718466707,0.9774283450882616,0.9189183184486229
22,0.3991479834555991,0.1154339159894509,1.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.173471601200749,229.43701081260997,0.9754679056766944,0.9089071060644577,9.85174946048111,222.45339117056074,0.9685966531036501,0.8848282941383061,11.577456119026555,251.7136244263617,0.9774164493422749,0.9188978095721126
23,0.351526555534805,0.115363873095816,1.0,1.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212509325917283,231.53652853076548,0.9751989957964107,0.9080894606502874,9.854511616454058,220.99588390886385,0.9687525890099732,0.8856340390628273,11.577323530582962,250.39363618029137,0.9775423252494149,0.9193231101029811
24,0.0404735920007445,0.0744779434032729,1.0,2.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.187845678331438,230.9256198022648,0.9752628627951568,0.9083229891058143,9.883227954920345,221.16416243700428,0.9686685571113298,0.8854775950230072,11.585481517172271,251.13963903583044,0.9774632948874773,0.9190827478032146
25,0.1485009388333461,0.0611379366861386,1.0,2.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.213225401086884,232.02978945018393,0.9750889922671289,0.9078933090837557,9.868681243599648,219.5107901971736,0.9688881704674162,0.886441952769754,11.584837284359839,249.6821274273008,0.9775492689125446,0.9195523583945968
26,0.3719685401373267,0.1035726002349051,1.0,6.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24474807193872,233.35107583312777,0.9749167669182546,0.9073715840414669,9.888417776162834,219.61625200887056,0.9687619714407882,0.8858634380048249,11.619317758022213,249.50173862224582,0.9775407440859749,0.9196104797110412
27,0.1644037732081055,0.0596526555947771,1.0,4.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.222351771851173,232.52286837642959,0.9750149638961023,0.9076972311480573,9.87500981126497,219.22696058345187,0.9688721500863637,0.8864081021642385,11.59984665112618,249.47998877251462,0.9775393732314831,0.9196174875178641
28,0.1941584828779381,0.110723953816527,1.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.194426038690215,230.9764822863599,0.9752702754385306,0.9083074246003618,9.88423178005662,221.53430483164567,0.9686585998320294,0.8852516974725819,11.569101016922216,250.73392298618776,0.9774971018965999,0.9192134696121463
29,0.1078587719124028,0.073381383870829,1.0,2.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.204876823650764,231.86905354525754,0.9751261284347368,0.9079559730043597,9.882098900719043,220.34917688787087,0.9687587003633795,0.8859468445852594,11.596454863371676,250.39879847635788,0.9774984634380695,0.9193214468099449
30,0.1114193143628807,0.0539721157027544,1.0,7.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25351988012293,233.7739205247691,0.9748117916630347,0.9071993874889626,9.885769093015671,218.39584376278108,0.9688793010355685,0.886511846343989,11.615968601846289,248.74020911100405,0.9775570922269214,0.9198558447030154
31,0.6151905624030339,0.1107393002884646,1.0,6.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19537512077654,230.86192710832532,0.9752938863458995,0.9083398224570205,9.876776885887633,220.58676531643707,0.9687577166436462,0.8853770452736089,11.564323336826773,250.7011523868212,0.9775168761132517,0.9192240283071567
32,0.5747224943627967,0.1212837566894327,1.0,1.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1961795444621,230.5129986485543,0.9753334904511284,0.9084874262801795,9.90538114218561,222.8636761269775,0.9685099777635093,0.8847558663063257,11.601879399834877,251.37388042616956,0.9774479406690679,0.9190072751708187
33,0.6922834429511735,0.1402814278464307,1.0,7.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17118458730457,229.04577299378184,0.9755455602478738,0.9090399582764321,9.940076739686479,223.88377860468432,0.9683277100909637,0.8834601041169345,11.541201259254393,251.0906092794285,0.9775177648957303,0.9190985452025386
34,0.328000951688049,0.1127786184368916,1.0,3.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.167047368647955,229.43326228772833,0.9754673059046415,0.9089026009904223,9.900606794442332,222.87262133306234,0.9684928231840146,0.8842954308914113,11.569848709541171,251.74955441388113,0.9774080671090486,0.9188862329214783
35,0.5341016892858532,0.136087173069636,1.0,6.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.159707774495647,229.29729261667586,0.9755020477211644,0.9089481514423623,9.946503789391762,224.18151034439296,0.9682826836723528,0.8834149705918384,11.54681807058829,250.49084092790585,0.9775437258515001,0.9192917907098832
36,0.3902456657503954,0.6695015661093808,1.0,6.0,146.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.205776537471762,147.8864049746465,0.9846708956616805,0.9413020708882157,8.719031130780243,161.5190389189087,0.9772555631988241,0.9128256429893059,9.737410879542685,171.99888167124234,0.9856149187431974,0.9445819188910624
37,0.7384724493674374,0.1386746304346225,1.0,1.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.158124876807205,228.67412054007482,0.9755861836123401,0.9092068933739768,9.942792744007953,225.01526036623096,0.9682339325608934,0.8833521459872733,11.507998461383702,250.1136600910263,0.9775773302423807,0.9194133184663884
38,0.3472169740435279,0.7373969980505383,1.0,7.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.257106897758192,149.02108501151957,0.9845384489257905,0.9408642560980713,8.793278371901534,162.14380174353732,0.9771290903597133,0.9125463312119577,9.97060483905325,174.70116690261236,0.9854263279337645,0.9437112419385355
39,0.9977041950764876,0.6690569304386323,1.0,2.0,152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181946447993335,146.5344090552495,0.9848152941377961,0.9418611885294553,8.74803469932321,162.60376707604595,0.9771145862961845,0.9121664069127381,9.669059010475788,169.88928116506517,0.9857703359727272,0.9452616326823546
40,0.5395581543368773,0.678026717058616,1.0,3.0,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.146349857768623,145.84414922220702,0.984895785796655,0.9421272114811882,8.707284058774194,161.65330197599553,0.9772551251669164,0.9127805337477031,9.678034324754677,170.0313854013521,0.9857767288151689,0.9452158466631901
41,0.2952772611726467,0.7108700224320714,1.0,3.0,260.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959830972598441,138.8614186844336,0.9856359084636386,0.9449030720785019,8.796818769247764,162.58360715071188,0.9771645698612603,0.912442701705259,9.727017763360614,169.07738107851492,0.9858916964207526,0.9455232270858276
42,0.8659846780916556,0.6884842352714068,1.0,2.0,149.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.203775109962564,147.05853698793186,0.9847886392901515,0.9416511859818422,8.74865254967796,161.77839261907627,0.9771415020615564,0.9124091846223454,9.671480476618493,169.7485623546816,0.9857886773007519,0.9453069723169594
43,0.0683994401586605,0.692106313028808,1.0,10.0,206.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.117549792516009,144.35466371961343,0.9850443755864164,0.9427060447645738,8.772728249762467,162.48772575159663,0.9771130029665439,0.9124072345501084,9.700547810524617,169.6151951831427,0.9857946867636458,0.9453499432517573
44,0.7544344790796673,0.0818756977570552,1.0,1.0,264.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068513156549896,146.43137581058923,0.9847803513601063,0.9419088107573645,8.700858319936131,157.88303950299996,0.9776480150542537,0.9145531197061257,9.672872040577424,167.41405754794522,0.9859426437136112,0.9460591503280711
45,0.5265454808982708,0.6831365264088244,1.0,9.0,196.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.116365841919968,144.72865063117038,0.9850113714481177,0.9425603326263448,8.739179035249975,162.7059477206364,0.9771096588614964,0.9122415289541375,9.70987263258366,171.47983696621017,0.985648536527637,0.9447491552200614
46,0.9012159873243644,0.0908454843770388,1.0,2.0,274.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09099924743775,145.98020241710284,0.9848431071845929,0.9420956830443321,8.752818317869675,159.4536157490807,0.9774368567582832,0.9136063677132198,9.68027770517898,167.70177562267472,0.9859533336114422,0.9459664474950821
47,0.240159201440455,0.6846791488240743,1.0,10.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071154237586402,142.7180063729824,0.9852103784666411,0.9433476900086195,8.779320743149334,163.0763595585461,0.9770293742355408,0.9120203571223415,9.637405183145464,169.10184557682857,0.985841084177889,0.9455153446185774
48,0.77221732621811,0.7122347850018828,1.0,1.0,214.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.006592544560823,140.71244924886128,0.9854243876453457,0.9441816671953117,8.799124280866756,162.519985835248,0.9771289112570773,0.9125806969151713,9.739231987977638,169.37521885159973,0.9858752863616892,0.9454272636835906
49,0.2017551523460818,0.0780485930007828,1.0,7.0,277.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06826824350846,146.35154803527442,0.9847766711202315,0.9419365647029381,8.688492056511059,157.05276996021803,0.9777637306786737,0.9151914143053885,9.732004992058474,169.4554020434714,0.9857571880852002,0.9454014286398534
50,0.0912916576576655,0.8282413613236066,1.0,4.0,151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07089849375727,143.6004994960062,0.985137731235233,0.9430312446776918,8.812038755193843,163.4739353359898,0.9769798145370447,0.911892204841162,9.799353806367966,170.3814611074551,0.9858027899549235,0.9451030521863506
51,0.7794868458689987,0.6856996035874193,1.0,3.0,145.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.188861004959996,147.29182856289054,0.9847631995798817,0.9415571206764812,8.750115344408833,162.75056253881792,0.9770121511271115,0.911961324282152,9.631604068680026,167.64150888241096,0.9859313111771217,0.9459858654533133
52,0.7077998701916637,0.0895196032574551,1.0,5.0,230.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10199153170446,146.6846068421365,0.9847380849457605,0.9418114631648962,8.778374923474999,160.40576234983047,0.9772454156891923,0.9130820026659795,9.752842582420067,168.8554520570086,0.9858149455905879,0.9455947326700195
53,0.9735840598981798,0.6935142981300034,1.0,1.0,210.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.039087141386831,141.89670929753447,0.9853163610166766,0.9437102260854715,8.773912857230208,162.65443721938064,0.9770216134928524,0.9121074483031133,9.797103987038986,169.85661686270566,0.9858016602182745,0.9452721571284437
54,0.151159251743017,0.0954209523136861,1.0,5.0,291.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077756863112304,146.60580605692869,0.9847853369396373,0.9418581093450821,8.735504434407744,159.901369318849,0.9774115705539627,0.9135702928007142,9.608637778562018,166.24481429542865,0.9861106976085124,0.9464358807857022
55,0.3921601379185872,0.0911235452732209,1.0,2.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.204741929007865,149.006153546391,0.9844369137905091,0.9408647461422126,8.822703387829137,160.45195321939676,0.977148429111338,0.9129437240076885,9.941438306933454,173.3276224150056,0.9853743603364702,0.9441537983033288
56,0.7909856152462867,0.7988733155051073,1.0,6.0,286.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89187612671169,136.38911496384085,0.9858890485122811,0.9458895932583475,8.832855860771755,163.44128034602252,0.9770649369841462,0.9120631897332845,9.771685890132545,170.82520180122785,0.9857299948037963,0.9449600788279201
57,0.7513632559014921,0.1807377619237053,1.0,1.0,263.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1095749190377635,115.49479621746434,0.9881291292142145,0.9541694081656826,7.77697431722162,138.95558038035963,0.981035530407742,0.9261978169819127,8.734897691340867,151.09867969450642,0.987690581265326,0.9513159690028172
58,0.995694382197538,0.2155078612846107,1.0,9.0,262.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.129266925949205,116.57701605870405,0.9880051887322168,0.9537308339254114,7.755019739658178,137.72839611447083,0.9811878638036315,0.9268787762548516,8.86781059439026,152.88542792145165,0.9875353671776228,0.9507402782936685
59,0.0354920063133787,0.1778742469716642,1.0,4.0,262.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.358462177041498,120.39467242795715,0.9876268166303636,0.9522510032757572,7.747966070009852,137.5389272098539,0.9811616702280588,0.9271236855357075,8.650722958491398,150.52132638812063,0.9876704509237195,0.9515019923772189
60,0.6351855555044331,0.1392396789011014,1.0,1.0,224.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.125328545245724,117.19781262069813,0.9879284731849076,0.9534659329320254,7.744986975428514,139.01564443185805,0.980671165762852,0.9252009024243772,8.342707017208436,142.87339069739122,0.9882812470993473,0.9539661590991566
61,0.1369487457591026,0.1492164992616919,1.0,2.0,260.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.253486059364402,118.91642446903069,0.9877653134949088,0.9527882640116914,7.740562766429724,141.12754444595691,0.9806442268085218,0.9252537583375122,8.442481690865975,146.3104157819608,0.9879888894712548,0.9528587487889303
62,0.0613501600613128,0.1707609415631149,1.0,1.0,255.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333197833795083,120.16028464469893,0.9876514694120648,0.9523529730679239,7.720614318523184,137.59098160339045,0.9811034678396962,0.9269734668713363,8.609048096203058,149.18962291629657,0.9877835562563918,0.9519310675566475
63,0.8786231698108351,0.160647703858602,1.0,4.0,298.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.043050978488068,113.66041850937918,0.9883266177580102,0.95491347217157,7.750772901694052,139.0694985236238,0.9807919401335091,0.9256135876637086,8.792666589568483,153.5541160023607,0.9874731446882623,0.950524826832913
64,0.2999701077899996,0.1797612244042844,1.0,3.0,278.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.322983534091178,119.4209860651572,0.9877349098965961,0.9526309062353548,7.738751135416829,137.56545931894064,0.981167483512939,0.9270432954653824,8.634052083159443,149.63488284787275,0.9877678520055799,0.9517876046994307
65,0.7581405973415911,0.1387067226441873,1.0,3.0,299.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.994629041967327,112.5108492955101,0.9884294864329716,0.9553413374784325,7.6721215236603495,136.09130036454854,0.9811488588330517,0.9270105987267934,8.60458706728074,148.52583805494686,0.9879073752001615,0.9521449391988799
66,0.991787811493853,0.1401129152207169,1.0,3.0,295.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0120536816987995,112.69083898735869,0.9884068860538782,0.955266158360631,7.668147097390905,135.72830162704832,0.9812018847171879,0.9272120845422789,8.638997909893677,150.03863535100857,0.9877772981626972,0.9516575155456565
67,0.3431700421718346,0.1713995764240251,1.0,4.0,293.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.273668141560407,118.47490720342626,0.9878210960123899,0.9529952818906692,7.707607942192521,137.22036984167553,0.9811407690460736,0.9271482047153159,8.57180026910244,148.07417037941536,0.9878939626501637,0.9522904666327426
68,0.4131347494730175,0.1592264357663994,1.0,2.0,298.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.207651566338759,117.48849738562726,0.9879214661664548,0.9533872290517134,7.720593004364722,139.83479133491824,0.9807200333218784,0.9256086279110628,8.618687925528937,151.77914952216597,0.9875603765262975,0.9510967214604203
