,layers,neurons,batch_size,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
42,2.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.006459662649776,273.28873820926265,0.9707489883048559,0.8913958980073204,9.754821528922667,204.3981542928973,0.9706879211005024,0.8916563642771135,10.836346700046317,214.1094898265122,0.9811928621968957,0.9310138707990054
43,1.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02530459737057,276.2663661075372,0.9701810056311194,0.8903160446717955,9.73014260247923,205.07302896525667,0.970082681041073,0.8909337655569057,10.731448373160685,214.32059636926695,0.9811928395125691,0.9309458522200744
44,1.0,44.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.026750761192453,274.50780023371715,0.9703515005000152,0.8909463624356464,9.762646253055749,203.86548215997232,0.9702290680151443,0.8914867612164115,10.771967631463468,213.532460291498,0.9812417240616811,0.9311997898541932
45,1.0,28.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.015769709157185,277.2257445537268,0.9701084397641886,0.8899720718509578,9.737521502985725,204.50352699449803,0.970257765939095,0.8911000270083933,10.647015884683954,213.6269560812713,0.981235232335026,0.9311693432879642
46,4.0,10.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.986668547804427,273.1804801488502,0.9709426313340233,0.8914146036291186,9.729969675008547,206.01440250835708,0.970453180381654,0.8906518170448176,10.875529020192245,216.39126720248254,0.9808451467237839,0.9302786815787885
47,2.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.924364152672151,273.0351046523814,0.9707536547856739,0.8915605669681027,9.66444535362811,202.8972766929753,0.9707308597849015,0.8920514580359418,10.661776930354671,212.78750157277068,0.9814975239999252,0.9314398157328274
48,1.0,46.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.006060337488924,275.2252703982534,0.9703919394477055,0.890646445947157,9.774242171426891,205.13421623462034,0.9701017110248538,0.8909474154359256,10.906765819670987,216.34657670295502,0.9808451852460877,0.9302930808685022
49,3.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.052743699984326,277.7133347995686,0.9704491790632328,0.8897662182786004,9.808873815382412,210.62100353015015,0.9697014874190275,0.8885375125721694,11.299918786550537,222.4520492794687,0.9808811561731149,0.9283258961335435
50,1.0,42.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.029026758675066,274.46242496020693,0.9703288933016294,0.8909881289800319,9.796485050481397,204.80074528363645,0.9701756278711104,0.8912678757824803,10.758479906351559,213.96438748086132,0.9811696755322117,0.9310606228097292
51,1.0,47.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03855721761932,274.5838348558359,0.9703497977083438,0.8909074424266263,9.790306875237647,204.36855381723512,0.9702550637333001,0.8913810666620328,10.834573128077881,214.83408546698217,0.9810254420053628,0.9307804059090912
52,3.0,19.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.977592865348548,271.73075212654743,0.9709289598263842,0.8920462469752505,9.77315109878992,204.36166782366317,0.97068680419954,0.891866384775011,11.160438617736144,218.7286285205101,0.9806252612685827,0.9295255831990505
53,3.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.957646287926675,276.61101167247836,0.9708783270510295,0.8901689566014056,9.538363512386521,205.083254473523,0.9714158414960972,0.8915996566004853,10.784068178779018,213.21836564149575,0.9813196833660973,0.9313009912260892
54,2.0,6.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94120895837314,275.26907594131876,0.9707253135773631,0.8904329399026661,9.619846146793936,203.78162565103753,0.9708536089803642,0.8916704325909313,10.692361926268639,213.28075501920026,0.9814038911441357,0.9312808893535632
55,3.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.017576006604267,274.11079985097774,0.970971515577596,0.8911363897195668,9.780793447515954,205.74977862479136,0.97072216899427,0.8913006880688874,11.05359726060933,219.97496472341825,0.9803117889889449,0.9291240133742317
56,3.0,19.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.958397473500648,271.4506838367571,0.97099026186093,0.8921577512416262,9.765472520870272,205.14545557058108,0.9705941222555343,0.8915563680742187,11.047700156898538,218.5610394996158,0.9805328569878499,0.9295795804219549
57,3.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.001944356131077,273.0018072319179,0.9708112782456202,0.891571781977663,9.744718740685396,205.0740358148355,0.9706240762627193,0.8915952432540813,10.822509834634948,217.01500101406103,0.9807635032031055,0.9300777143944406
58,2.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.913589069542518,273.32109893442185,0.9708123743095293,0.8914435473094291,9.653345312533128,203.07179421707565,0.9707689226349316,0.8919316554150155,10.697070553769754,213.3686444298798,0.981380340026097,0.9312525713642698
59,2.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.031517332040895,275.60613943723104,0.970879399876086,0.8905937110760493,9.72005108764381,206.00675315665367,0.9710926874465254,0.8909447939325787,10.484761204446542,210.0839096327963,0.981697260465685,0.9323109137071814
60,2.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.916125794797878,273.3392135604645,0.9707902468577964,0.8914279792268389,9.640912580924704,203.082777408012,0.9707529610961567,0.8918918770965534,10.702261245126044,213.51034730819813,0.9813723211167904,0.9312069146627394
61,3.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.962833286066438,274.1390131689455,0.9706301287854235,0.8911317102254575,9.591606512993847,201.97558634708543,0.9711736012190025,0.8928028689338954,10.65347517935866,212.1151412332406,0.9816572028542766,0.9316564503961954
62,4.0,41.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.027677837537897,275.3169017573527,0.9704560461096812,0.8907042735612883,9.737692330919234,208.01921493169885,0.9700063796432103,0.8900085467266279,10.86301352057679,216.6013415529965,0.9811443747340886,0.9302109955724461
63,3.0,18.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99742743942118,273.2303629525948,0.9706852811674735,0.891499805558833,9.754499933474072,205.63243817123657,0.9700453893483252,0.8908106733634996,11.025090403589417,217.54827888802453,0.9808139915136778,0.9299058921349832
64,4.0,45.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.971257637012156,272.9482354171748,0.970810860123153,0.8915617652806747,9.771499134609746,204.21562574233593,0.9704430112202993,0.891823347888681,11.176589957370602,222.07587737029374,0.9802513284062593,0.9284470988132993
65,4.0,47.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.998786901410547,273.8302324363532,0.970433792196094,0.8913215683142806,9.770837272264101,208.9577488148779,0.9695675730375758,0.8894786377206176,11.28065002049188,222.30583103074386,0.9801738345847173,0.9283730076885066
66,4.0,34.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.016175256779016,275.06791284623694,0.9703943826365153,0.8908191338354068,9.752846703266783,206.81988946020584,0.9700720421502003,0.8905694890956211,10.729617037905294,213.98321714480772,0.9813451809129478,0.9310545558874697
67,3.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9949072987517,274.19514686527606,0.9705993141822502,0.8911172131079487,9.62969644725227,204.41586641956445,0.9706713508081357,0.8918443262367977,11.08296946929798,218.58882019570987,0.9804701194335945,0.929570629474981
68,4.0,38.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.019366051088493,275.20493783342033,0.9706404622251363,0.8906741240763216,9.774569957352485,205.8989201950427,0.9698169242080968,0.8901071992829266,10.845150260377522,216.6096950535199,0.9811355087978898,0.930208304072565
69,1.0,20.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.985211840486224,274.78014849895845,0.9705506971164022,0.890848277120095,9.75999344933789,205.0156898706727,0.9703198901966643,0.8910557621025239,10.792238737424267,212.94047831155342,0.9813975696901839,0.9313905265907396
70,5.0,40.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.042035327222544,273.63682808372664,0.9706658274757405,0.8913500635389198,9.756902229481119,206.0612367830149,0.9702154574131231,0.890903830529189,10.841090723238056,216.72498009370543,0.9807739271107401,0.9301711592048452
71,4.0,42.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.935805883351144,273.0423693000111,0.9707724403376752,0.8916041222515003,9.733356021677224,205.1170442014233,0.9702978020053195,0.891388019412209,11.166040854021471,221.04044855861895,0.9804536789262608,0.9287807142258554
72,1.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02530459737057,276.2663661075372,0.9701810056311194,0.8903160446717955,9.73014260247923,205.07302896525667,0.970082681041073,0.8909337655569057,10.731448373160685,214.32059636926695,0.9811928395125691,0.9309458522200744
73,1.0,47.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03855721761932,274.5838348558359,0.9703497977083438,0.8909074424266263,9.790306875237647,204.36855381723512,0.9702550637333001,0.8913810666620328,10.834573128077881,214.83408546698217,0.9810254420053628,0.9307804059090912
74,4.0,34.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.980900447758575,274.05921190313995,0.9704632258541424,0.8912153134825751,9.718472996477594,206.7949560040125,0.970011411407989,0.8906908661586599,10.829288771772289,214.9424958508626,0.981198887131778,0.9307454760572889
75,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.030218119799018,278.7827653149118,0.970099506093681,0.8893606890865398,9.72518671898757,208.06122500310838,0.9699796812151127,0.8893141857774549,10.542295150732874,211.6444304038777,0.9816284971883438,0.9318081135388101
76,1.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.08096594217232,275.6025197736668,0.970111080661702,0.8905903708459824,9.72117970587518,204.08634916135063,0.9703281750053478,0.8916882637584786,10.570993691515225,211.5032818669243,0.9818628818470888,0.9318535916314191
77,1.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.995166327805165,276.73547460979097,0.9703952662660498,0.8901037828357847,9.661919495706114,205.0178109242825,0.9704640197900218,0.8910017183239237,10.607831645345525,211.6979104264996,0.9816165826749438,0.9317908822626381
78,1.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.023038684141754,276.7609605837489,0.9702781719694415,0.8901025704563681,9.673789716690646,204.86963363654655,0.9703493487658033,0.8911270404277787,10.606574424240584,211.92926573292144,0.9815586395506374,0.9317163395271755
79,1.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.08096594217232,275.6025197736668,0.970111080661702,0.8905903708459824,9.72117970587518,204.08634916135063,0.9703281750053478,0.8916882637584786,10.570993691515225,211.5032818669243,0.9818628818470888,0.9318535916314191
80,1.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.995166327805165,276.73547460979097,0.9703952662660498,0.8901037828357847,9.661919495706114,205.0178109242825,0.9704640197900218,0.8910017183239237,10.607831645345525,211.6979104264996,0.9816165826749438,0.9317908822626381
81,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.022716526935364,274.33808080731717,0.9704616768038055,0.8911051741639887,9.713611967354764,204.124594331952,0.9705988151025093,0.8918361515366675,10.543736642980226,210.49963735895514,0.9817628207424923,0.9321769661336644
82,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.995009786888017,276.7382185916846,0.9703467289896615,0.8900946791922527,9.654119088493491,205.26620271525502,0.9703645989264733,0.8908177207144022,10.719890116821588,213.9617393565444,0.9811681037479908,0.9310614760360221
83,2.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.042080040505528,274.3183993654293,0.9707510141191029,0.8911012953302759,9.742343950953511,204.75343078208917,0.9707434876088666,0.8914550811625667,10.643126589508126,211.78279437615737,0.9814111581045802,0.9317635326336098
84,1.0,45.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.046464494544475,275.08948870613875,0.9703597790639382,0.8907649425025159,9.753111418366696,204.30497635339833,0.9703507700269605,0.8913580889165098,10.71543021047227,213.53282827483608,0.9812429544101678,0.931199671289873
85,1.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.054093237040188,276.4060411838533,0.9700275992113124,0.8902592479499456,9.747861994539736,205.26333713138263,0.9700078263003267,0.8908782285135879,10.729161908371202,215.30040878991096,0.9809684099121231,0.9306301564221064
86,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.995009786888017,276.7382185916846,0.9703467289896615,0.8900946791922527,9.654119088493491,205.26620271525502,0.9703645989264733,0.8908177207144022,10.719890116821588,213.9617393565444,0.9811681037479908,0.9310614760360221
87,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.022716526935364,274.33808080731717,0.9704616768038055,0.8911051741639887,9.713611967354764,204.124594331952,0.9705988151025093,0.8918361515366675,10.543736642980226,210.49963735895514,0.9817628207424923,0.9321769661336644
88,2.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.998630882709602,275.95319848105106,0.9709083031323352,0.8904597065647049,9.678022656668887,203.86313138745606,0.9711520459138262,0.8919469974512971,10.895079947855148,214.5697812308455,0.9812426301915342,0.9308655647976453
89,1.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.012098678134024,274.38653666446737,0.9704293997586666,0.8910053827606577,9.807219696296283,205.34559429714406,0.9702414090563654,0.8911840075730281,10.83947186692274,214.3110240483241,0.9811988007997323,0.9309489364241881
90,3.0,41.0,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.709240951928152,250.4816464156765,0.9731560905768091,0.9002675878024864,9.615955128962748,196.61613455012434,0.9717782786228735,0.8954150650046192,10.618484246239012,208.13090049985263,0.9817949396929053,0.9329401737202949
91,3.0,31.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82865711160524,256.31686053910005,0.9725200961288621,0.8983505680683925,9.677464046228438,201.69991484010387,0.9711597817227342,0.892797108923314,10.381862436686092,202.49297737393985,0.9823575316659451,0.9347567139096375
92,3.0,30.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.689823872059371,251.87141778894835,0.9732224404421281,0.8997957540308928,9.533829997505686,195.84824798447383,0.972190285196149,0.8962804037810336,10.495042114478059,205.7071052092327,0.9820730661571881,0.933721121146824
93,3.0,43.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.648425351177252,249.89677014724128,0.9732221302247328,0.9004932056583232,9.596615433943239,199.0212638939147,0.9715350073430273,0.8945459435084864,10.74871626489108,211.7659427617019,0.9813249617140505,0.9317689622278469
94,3.0,29.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.661557990023766,248.98817956647133,0.9731534795061068,0.9009280391992045,9.587012007303084,198.47704500944664,0.9714117229389724,0.8941207506846565,10.490357665822051,205.29151530520556,0.9818761869712546,0.933855024314017
95,3.0,30.0,59.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.663558453327807,251.73354255266338,0.9730429807106107,0.8996831988613703,9.64270472330736,197.88984567332776,0.9719244125858727,0.8953728733822672,10.415513114545748,205.62717148588246,0.9819910216591193,0.9337468758117435
96,3.0,40.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58080107793353,244.387356851493,0.9739670633846031,0.902990396055392,9.615642534759736,197.86118788276366,0.9718515534173491,0.8947634920743145,10.638711275543528,206.69945069053728,0.9819375013202998,0.933401387193692
97,3.0,43.0,47.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.589907499895542,246.63022122156917,0.9736800428399803,0.9019578450155978,9.609240286889953,199.10250228424894,0.9715593195007637,0.8950262183805593,10.636419440413604,209.9178102413637,0.981607281550998,0.9323644309711142
98,3.0,41.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75140405235367,252.2405985128749,0.972982711414882,0.8995471750540898,9.591688011619214,195.42293595562737,0.971892746908873,0.8956201533501819,10.522715297878074,206.55245489349906,0.98191015956712,0.9334487492749091
99,3.0,38.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.663797428376375,250.22696298153082,0.9731230569229468,0.9005457366610172,9.588649182833588,201.87413103890285,0.9706968664579227,0.8923203839132227,10.395776215219271,204.94306396384764,0.982437628033469,0.9339672954201443
100,2.0,25.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78178840028452,290.73669594156956,0.9683993896235285,0.8839423899251009,11.00564858928414,237.7237836620237,0.9653411726403106,0.8767396486489519,11.137135170506468,218.25743796268202,0.9807054839478033,0.9296774009102924
101,3.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.030722096476879,273.8596790081043,0.9707441094240046,0.8912343278437787,9.78691101599068,206.31271993692616,0.9704646845991551,0.8910179129161662,10.869417499989881,217.24232680604462,0.9807161830005486,0.9300044699695009
102,3.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.974409504589769,273.32415305182934,0.9711170982907738,0.8914914441784436,9.687844339141744,205.51708822546053,0.9712063237207285,0.891399289978853,10.920881051336966,217.7528533938898,0.9804979425740282,0.9298399781799115
103,3.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.029284928128765,276.1149568433587,0.9712229932531815,0.8904473679595484,9.710990868132079,207.97831491726197,0.9713491775764689,0.890048209267718,11.013581180927943,221.6536046588689,0.9799278999571633,0.9285831551826458
104,3.0,18.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.987971741697873,273.6999698553211,0.9707640107937427,0.891307838000168,9.75487069129828,206.67666288175673,0.9699264890737981,0.8901450233127326,11.095134939813306,219.19871137704618,0.9807572175541079,0.929374122389432
105,1.0,41.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04173370837227,274.9220633847634,0.9702340905014769,0.8908150939293111,9.795062975202573,205.02569670245887,0.9701583100037787,0.891046527014355,10.749377467941786,213.66705503651454,0.981220715164017,0.931156423394925
106,4.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.013341952088918,273.8849436649139,0.9705562589015093,0.8911167601051511,9.753849774789852,206.28662845846208,0.9700791772068407,0.8904140903903651,10.910388479826834,217.52597861183386,0.9806618270195958,0.929913077289344
107,3.0,35.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.002502288513504,274.89739032417685,0.9705026544978083,0.8908793683858649,9.768215683316663,206.80461267282345,0.9701432799855864,0.8904620912723389,11.455295553235567,237.7883216453558,0.9778584497737578,0.9233845454827527
108,2.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.050593696954687,274.525652700006,0.9703245608742894,0.8910571719472498,9.790871799200097,206.57027015977206,0.9700348962477261,0.8903711906995855,10.876278723524386,214.0632817215377,0.9810993003709259,0.9310287590615598
109,3.0,15.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.034555429456885,274.3970454626163,0.9705447868002889,0.8909494340401893,9.804685787610264,205.77121605810893,0.9704286230302223,0.8913290875961039,11.05654854691166,221.52749049523763,0.9800972058263372,0.9286237891965486
110,1.0,20.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98898467207109,274.7652336018037,0.9705230373998959,0.8908590359106097,9.765345885816355,204.97440426657502,0.9703049827974521,0.8910976138940097,10.786486947141459,212.9525344312828,0.9813880904211874,0.9313866421060585
111,3.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.970430259362862,272.979465266592,0.9707813587618708,0.8915927496228528,9.712368623233946,203.81454438378856,0.9706839623864458,0.8918913030096876,10.82262394889634,217.25346210621046,0.9808091582273141,0.930000882173105
112,3.0,38.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97845746098411,272.8733067550753,0.9709504486960959,0.8916493623755863,9.716439734693731,204.08189185861772,0.9707676014079734,0.8916997720820556,11.139200706147365,226.9188304509168,0.9792932044681422,0.9268866981640571
113,4.0,24.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.065733916637912,275.3456053448042,0.9705648479698552,0.8905422173864188,9.806525181927558,205.97392427350746,0.9697806883459277,0.8897130579026478,11.150267129064453,223.165270077591,0.9801814205745719,0.928096096220574
114,3.0,18.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.994255910268482,273.0952224658007,0.970792305410843,0.8915186134521123,9.7635654408719,205.14518231744293,0.9703332322367071,0.8912208753706286,11.24326907011512,221.66879634922145,0.9803502744485038,0.9285782604163545
115,3.0,19.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.977592865348548,271.73075212654743,0.9709289598263842,0.8920462469752505,9.77315109878992,204.36166782366317,0.97068680419954,0.891866384775011,11.160438617736144,218.7286285205101,0.9806252612685827,0.9295255831990505
116,3.0,18.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96954577812579,273.515447933635,0.970802870524212,0.8913578565585183,9.709296614427894,204.47209295437756,0.9703955862162537,0.8913477561273673,11.070229728989318,217.69084120473167,0.9808816103960856,0.9298599585221969
117,4.0,45.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.000624511309336,273.0603757171378,0.9708627503910476,0.8915328345658575,9.761895530174,203.6782298908443,0.9706063090075574,0.892062358391189,10.956026407897655,219.16028444374277,0.9804740782863535,0.9293865035565994
118,4.0,24.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.043253486086604,274.7921844755491,0.970594327672555,0.8908164886316955,9.75197974844332,204.34375177155044,0.9703553989181937,0.8911181123442404,11.647980691196691,231.92477154577617,0.9790493975800976,0.9252737827373642
119,3.0,15.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05637831372411,274.2524785916736,0.9706509537743712,0.891063962926806,9.790681407107694,205.9691147814097,0.9704117941754045,0.8911349937963611,10.981273586968097,219.9234218388657,0.9803426817687625,0.9291406205040512
120,4.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.979878038873721,273.8953196486608,0.9706889964308034,0.8912585308262302,9.728761310767798,205.02032746575128,0.9705367873436825,0.8917482609694232,10.866814487744998,216.66221391619192,0.9807293771041772,0.9301913824823604
121,4.0,18.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.044926502683191,273.7582791896899,0.9706171798900073,0.8913259676869105,9.783233413048727,207.06248754528792,0.9700061882091779,0.890441216915973,10.994067382967541,219.78783134442236,0.9805260787014077,0.9291843077940245
122,1.0,45.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.051732199524892,274.7375221121573,0.9702795371513182,0.8908967720515797,9.78035703863654,204.55817760526364,0.9701425995660443,0.8912197031002558,10.78658506003226,214.37108195216416,0.981093941571913,0.9309295857531029
123,2.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.998630882709602,275.95319848105106,0.9709083031323352,0.8904597065647049,9.678022656668887,203.86313138745606,0.9711520459138262,0.8919469974512971,10.895079947855148,214.5697812308455,0.9812426301915342,0.9308655647976453
124,2.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.006459662649776,273.28873820926265,0.9707489883048559,0.8913958980073204,9.754821528922667,204.3981542928973,0.9706879211005024,0.8916563642771135,10.836346700046317,214.1094898265122,0.9811928621968957,0.9310138707990054
125,1.0,49.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.026777576302798,275.2416504501855,0.9702702332399267,0.890687734571702,9.733461294866236,204.54716211196467,0.9701608957728063,0.8912341514807351,10.809578006779283,214.83891929274918,0.9810087331710166,0.9307788484492646
126,1.0,44.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.024857664812105,274.62765316817666,0.9703417304892363,0.8908950386007536,9.762253614481537,203.97820958593587,0.9702005581353883,0.8914217230759369,10.781710237372602,213.59880272622138,0.9812352152995519,0.9311784143057434
127,3.0,47.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04755056846236,273.5580037108537,0.9709426016671581,0.8914205525348132,9.783202207612838,206.0911482297915,0.9705908156940852,0.8909519464309208,11.568161413314488,226.95885855115603,0.980366717254396,0.9268738011005173
128,1.0,42.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.046280463777368,274.44561102827487,0.970243419164986,0.8910008275163894,9.78729564732027,204.6928479936697,0.970073313003099,0.8912230389593626,10.797595148295828,214.06419810452397,0.9811687416571144,0.9310284638027408
129,1.0,47.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.040954525168463,274.6476797234535,0.9703020651599444,0.8908621354187654,9.799403587987788,204.37649812552468,0.9701805949160394,0.8913691405566773,10.98754314226503,218.1147577612549,0.9805042465229961,0.9297233725055638
130,1.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.062793216638909,275.23098935540577,0.9703811878760209,0.8907396241245366,9.76906314079863,205.384690048003,0.9702623156067856,0.8909256042056554,10.741518623672432,213.3256740251518,0.9816487401036731,0.9312664164390246
131,1.0,29.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.033824710502323,275.85980779087157,0.9702117870835713,0.8904545788567801,9.753301671012345,204.14783065843073,0.970259383116853,0.8913392693161448,10.731780255468015,213.2848770369769,0.9812827254375763,0.9312795612384426
132,1.0,46.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.019127807074828,275.06926616774535,0.9703547926768905,0.8907339217972086,9.777743479345464,204.74121321121916,0.9701430606146328,0.8911796558854452,10.871019450638853,215.63265437776369,0.980904005413876,0.9305231068136625
