,l1_ratio,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
21,0.9989874726612632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095672536639277,279.30514454830643,0.9699341413791974,0.8891487969571502,9.788654780362133,206.97962652628223,0.9700923243876903,0.890042842896411,10.576675441695908,214.75410491948512,0.9812585615278244,0.9308061756607621
22,0.9977235250209848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095940796592135,279.3054353720462,0.96993236332693,0.889148682167622,9.788916950842209,206.98011773320403,0.9700904358178633,0.8900423244745135,10.577161438224286,214.76299514614743,0.9812567636913824,0.9308033112275897
23,0.9983087675871002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095816504433673,279.3052986026571,0.9699331873820533,0.8891487361475372,9.78879547997904,206.97988859873632,0.9700913110999774,0.8900425655436823,10.57693626227072,214.7588738952294,0.9812575968890224,0.9308046390956284
24,0.9986545210338602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095743139482684,279.3052195121286,0.9699336736001412,0.8891487673657459,9.78872378043196,206.97975460130343,0.9700918275382451,0.8900427071325171,10.576803349840853,214.75644303248657,0.9812580885230663,0.9308054223201897
25,0.9980435584510134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095872811600639,279.30536012955645,0.9699328141166611,0.8891487118634399,9.788850509008792,206.97999207135132,0.9700909146321295,0.8900424565200311,10.57703827197891,214.76074045195054,0.9812572194767217,0.9308040376906032
26,0.9965959017550132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.096180669936258,279.3057092001634,0.9699307718230974,0.8891485741110026,9.789151379928931,206.98056748505508,0.9700887453468273,0.8900418549835887,10.577596011176238,214.77095938666412,0.9812551546605874,0.9308007451473768
27,0.9987484077736783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09572322613444,279.30519825467155,0.9699338055492606,0.8891487757567583,9.78870431913486,206.9797183909302,0.9700919676877874,0.8900427454734551,10.576767273653443,214.75578345160355,0.9812582219447258,0.9308056348373092
28,0.9985661271150928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095761891064233,279.30523961136214,0.9699335493395584,0.889148759432071,9.78874210634054,206.97978876171916,0.9700916955548031,0.890042670993175,10.576837321323822,214.75706422046443,0.9812579628768269,0.9308052221732737
29,0.994835972766058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.096556084917937,279.3061638680134,0.9699282779980143,0.8891483947367065,9.789518275944596,206.9812913140141,0.9700860963590363,0.89004110897192,10.578276148165019,214.78345182562003,0.9812526337150971,0.9307967200805357
30,0.9947453425018052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.096575451734214,279.30618818760104,0.9699281492467369,0.8891483851435937,9.789537203339377,206.98132931482107,0.9700859595942062,0.8900410701150574,10.578311235117793,214.78409720813767,0.9812525035750087,0.9307965121381331
31,0.9894849032175592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.513724944821432,191.51159339059848,0.9799359398064011,0.9240835976707413,8.678746407705109,153.52658948169193,0.9784132423907768,0.9176509520133986,9.086446874789317,156.00366146704815,0.9866884841837166,0.9497355826940961
32,0.9928679867915856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51318739997612,191.51031445971378,0.97993863471814,0.9240841189560122,8.678721489469128,153.5324744382048,0.9784149710568406,0.9176478798583361,9.078433063226134,155.77686063728748,0.9867278700207732,0.9498086579760812
33,0.6398558187906259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27149424519953,280.9418319192472,0.9689869205623776,0.8885053452580807,9.928026525028361,208.3461650454367,0.9690811938091597,0.8891688697637656,10.843717500778505,220.2145505115087,0.9803209651894278,0.9290468187755928
34,0.9932478375356536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.513127157384337,191.5101802717706,0.9799389353293408,0.924084173646508,8.678720170253767,153.533135432165,0.9784151640079546,0.917647534564644,9.079300494595374,155.8022963837213,0.9867226800516636,0.9498004625724528
35,0.4561011754668339,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.615667666799908,168.96820793441128,0.9819805829849994,0.9331720422259218,7.323554604420675,125.57464654222576,0.9827792516917071,0.9336138198842476,8.452815283155795,140.64867434344785,0.9880031072541681,0.9546829632443304
36,0.451434121383728,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618853840549374,169.044668568016,0.9819630290035963,0.9331419493585689,7.323536144431529,125.56246922690067,0.982771369810667,0.9336192986646552,8.457031914337641,140.73457764018593,0.9879899111549226,0.9546552851814274
37,0.4513902871716417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6188841110329,169.0454038477689,0.981962860643645,0.93314166001753,7.323536178947584,125.56235637901462,0.9827712936825579,0.9336193490987057,8.457070868759722,140.7353817412938,0.9879897860762935,0.9546550260998568
38,0.4547790974526329,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616571478741918,168.98945814607686,0.9819757187246818,0.9331636839114104,7.323528449381332,125.57062441566265,0.9827771545570685,0.9336156462336958,8.453973139425424,140.67221589374114,0.9879994275928748,0.9546753781511548
39,0.4547604642209502,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616584073614266,168.9897625162881,0.98197564860694,0.9331635641369143,7.323528185993142,125.57057405602878,0.9827771231144735,0.9336156690889674,8.453989500904244,140.67254939126278,0.9879993755141366,0.954675270698173
40,0.4526423707460363,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618027651444306,169.02450115573077,0.9819676520266057,0.9331498854704399,7.323535207319933,125.56561110356049,0.9827734567979145,0.9336178901457072,8.455857160136917,140.71077125184357,0.987993415695328,0.9546629556054862
41,0.4546953562866112,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616628089843463,168.99082639219677,0.9819754035405411,0.9331631454849163,7.323527265543374,125.57039819844991,0.9827770132082929,0.9336157488860077,8.45404668027782,140.6737150666499,0.9879991934936975,0.9546748951172825
42,0.4525610400266994,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618083104064972,169.02585265178365,0.9819673419043086,0.9331493536407919,7.323535269532108,125.56539772707302,0.9827733170057102,0.9336179860630551,8.455929184429367,140.7122513228029,0.9879931852636193,0.9546624787262666
43,0.4528468149220914,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617888338711378,169.02110767515484,0.981968430915775,0.9331512208452217,7.323535051489038,125.56614867181202,0.982773807761846,0.9336176483340854,8.455676211449468,140.7070548222088,0.9879939944195584,0.9546641530400098
44,0.4544802744857465,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61677357812065,168.99434474673419,0.981974593284921,0.9331617609568934,7.323524223508088,125.56981845701328,0.9827766496947427,0.9336160117901866,8.454235673883609,140.67756997006745,0.9879985916671419,0.9546736530664727
45,0.4548954916853343,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616492825101613,168.9875578786165,0.9819761565427545,0.9331644316967721,7.323530094305971,125.57093930354674,0.9827773508510287,0.9336155032832806,8.453870962883553,140.67013374693593,0.9879997527700104,0.9546760490193571
46,0.4550620642206169,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616380327551418,168.98484141889452,0.9819767825706571,0.9331655006668328,7.323532447306317,125.571390875115,0.9827776314235244,0.9336152981585065,8.453724818222291,140.6671571996699,0.9880002177207925,0.9546770080636032
47,0.4544841744934401,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616770938905542,168.99428089652997,0.98197460798642,0.9331617860829544,7.323524278686939,125.56982895288097,0.9827766562922646,0.9336160070326455,8.454232245508885,140.677500013806,0.9879986025870918,0.954673675606397
48,0.4547119714873919,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616616856036,168.99055484488326,0.981975466089374,0.9331632523430776,7.32352750045548,125.57044306037531,0.9827770412616783,0.9336157285316082,8.454032087020309,140.67341753720274,0.987999239951411,0.954674990981342
49,0.454639130341203,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616666110704129,168.99174557345987,0.981975191828198,0.9331627837725659,7.323526470506829,125.57024646678126,0.9827769182454087,0.9336158177177023,8.454096070988742,140.67472218913568,0.9879990362446025,0.954674570622175
50,0.4528634876577359,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617876982631488,169.02083117289936,0.981968494392681,0.9331513296521408,7.323535038815779,125.56619258665775,0.9827738363559351,0.9336176285698381,8.455661461211658,140.70675199901655,0.9879940415825669,0.9546642506097154
51,0.4529111327599244,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617844534979263,169.02004122232665,0.9819686757529824,0.9331516405070719,7.323535620349345,125.56631814313909,0.982773918045392,0.9336175720535836,8.455619315286235,140.70588684534263,0.9879941763313955,0.9546645293624375
52,0.4523998460752025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618193062773862,169.0285338227023,0.9819667268016676,0.9331482985684731,7.32353539320453,125.5649756257561,0.9827730396507149,0.9336181756974183,8.45607200146656,140.71518749423802,0.9879927282090155,0.9546615326911229
53,0.452123793388935,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6183815395309,169.0331333922227,0.981965672004781,0.9331464885839773,7.3235356061429995,125.56425523715288,0.9827725637605309,0.9336184990022474,8.456316793002287,140.72022429259343,0.9879919444011392,0.9546599098334794
54,0.4527014008678315,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617987415180345,169.02352077816286,0.9819678770183757,0.9331502712606015,7.323535162244703,125.565766142621,0.9827735581975656,0.9336178204291565,8.455804899059805,140.7096975902878,0.9879935828695738,0.9546633015394982
55,0.4514296438221438,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618856932360831,169.04474366343283,0.981963011808088,0.9331419198076583,7.3235361479556005,125.5624576960848,0.9827713620356946,0.9336193038185241,8.457035893130934,140.7346597647517,0.987989898380024,0.9546552587208725
56,0.4522548207337615,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618292053459474,169.03094897458365,0.9819661728811118,0.9331473481778713,7.323535504892679,125.56459677569686,0.9827727897827327,0.9336183457759937,8.456200570524969,140.71783226281065,0.9879923166025546,0.9546606805460517
57,0.4524413953060283,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618164713027758,169.02784239981747,0.9819668854077863,0.933148570651507,7.32353536127971,125.56508432424384,0.9827731111788004,0.9336181268771839,8.456035180402377,140.71443032090087,0.9879928460634646,0.9546617766525545
58,0.4515138140214236,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618798821207314,169.0433324474629,0.9819633349745291,0.9331424751373936,7.323536081772556,125.56267459454192,0.982771508140575,0.9336192068531802,8.456961110656483,140.73311644335064,0.9879901384649465,0.9546557559793998
59,0.4551090978446007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616348576276899,168.98407504020224,0.9819769592224383,0.9331658022490477,7.323533111476278,125.57151858008038,0.9827777105728457,0.9336152401226979,8.453683569858411,140.66631742517376,0.9880003489170607,0.9546772786391482
60,0.4551755938088252,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616303696708648,168.98299202047085,0.9819772088863148,0.9331662284345694,7.323534050307602,125.57169927797752,0.9827778224187069,0.9336151579844358,8.453625266006316,140.6651306708817,0.9880005343359379,0.954677661011667
61,0.4543539313882248,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616859099554496,168.99641427328925,0.981974116833015,0.9331609465656409,7.3235224355834285,125.56947876511269,0.9827764358430345,0.9336161657212186,8.454346766451447,140.67983737656414,0.9879982377642659,0.9546729225075532
62,0.4521797294821366,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618343331755092,169.0322005792514,0.9819658858797645,0.9331468556567845,7.323535562879085,125.56440095476663,0.9827726602818833,0.9336184336400518,8.456267169842187,140.7192028307797,0.9879921033330059,0.9546602389487219
63,0.4555945864920667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616021185796663,168.97618089748934,0.981978779717011,0.9331689087204619,7.323539961341852,125.57284186705905,0.9827785256784833,0.9336146380785947,8.453258240124203,140.65766677892822,0.9880017008911468,0.9546800658794524
64,0.451984432360191,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618476769357901,169.03545922583476,0.9819651388325499,0.9331455733413236,7.323535714189601,125.56389275297268,0.9827723230792548,0.933618661518856,8.456440473261543,140.72277110815284,0.9879915481891762,0.9546590892488926
65,0.4544213049043456,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616813489106624,168.9953104247451,0.9819743709503841,0.9331613809473971,7.323523389099211,125.56965982943814,0.9827765499104737,0.9336160836826668,8.454287518573445,140.6786279898471,0.9879984265208418,0.9546733121722448
66,0.4548824856948977,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616501612094565,168.98777012976385,0.9819761076359002,0.9331643481725787,7.3235299105310085,125.57090409105388,0.9827773289268241,0.9336155192723139,8.453882377869935,140.67036631569388,0.9879997164462094,0.9546759740856472
67,0.4551111152602983,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616347214502412,168.98404217422168,0.9819769667984481,0.9331658151823345,7.323533139962331,125.57152405969103,0.9827777139670786,0.9336152376322182,8.453681800759723,140.66628141144471,0.9880003545436048,0.9546772902427804
68,0.4533454580447745,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617549035650335,169.0128538249293,0.9819703265857402,0.9331544688337406,7.323541956126675,125.56746695858854,0.9827746611527997,0.9336170543626535,8.455235482746295,140.69801481759262,0.9879954028200358,0.9546670657316749
69,0.4553708909307708,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616171955933003,168.97981448872483,0.9819779415630738,0.9331674788440616,7.323536806485476,125.57223099180453,0.9827781505342491,0.9336149161548193,8.453454116462755,140.66164869067794,0.9880010784608538,0.9546787829065274
70,0.4547602322574388,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616584230412721,168.98976630564815,0.9819756477340005,0.9331635626457411,7.323528182714146,125.57057342919283,0.9827771227230151,0.9336156693734398,8.453989704594413,140.672553543245,0.9879993748657745,0.9546752693604034
71,0.4525105617601107,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61811753016902,169.02669190002862,0.9819671493483515,0.9331490233867163,7.3235353082074495,125.5652654303822,0.9827732301932316,0.9336180455146843,8.45597389819534,140.71317040065736,0.9879930421857978,0.9546621825991605
72,0.4550795454777365,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616368525670179,168.9845565414188,0.9819768482337095,0.9331656127706531,7.3235326941737995,125.57143832974586,0.9827776608451828,0.9336152765939914,8.45370948632083,140.66684504055308,0.9880002664877754,0.9546771086413458
73,0.4543600796342125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616854936807538,168.99631351607002,0.9819741400270838,0.9331609862151898,7.323522522606112,125.56949528083047,0.9827764462551567,0.9336161582391029,8.454341359071982,140.67972698672563,0.9879982549927673,0.9546729580751858
74,0.4544642964570329,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616784391213661,168.99460635653043,0.9819745330503927,0.9331616580093194,7.323523997437431,125.56977546258688,0.9827766226628722,0.9336160312777523,8.45424972021485,140.67785659726715,0.9879985469261662,0.9546735607151199
75,0.4545324255711125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616738289847795,168.99349110093593,0.9819747898453242,0.9331620968799643,7.323524961305338,125.56995885837172,0.9827767378986212,0.9336159481427281,8.45418983382317,140.6766346845671,0.9879987376671341,0.9546739544156863
76,0.4545737529168392,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616710330781075,168.9928148745796,0.9819749455663371,0.9331623629856982,7.323525545888474,125.5700701969366,0.9827768077677683,0.9336158976599231,8.45415351431701,140.67589377903434,0.9879988533315348,0.9546741931356274
