,colsample_bytree,learning_rate,max_depth,alpha,n_estimators,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
25,0.7270198380119486,0.0997264566001602,1.0,9.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.196669700339537,231.28814627130862,0.9752379880576165,0.9081656143655388,9.90080867887559,220.04470577025495,0.9687604175712876,0.8854422899247327,11.565966108490603,250.98532437552973,0.97748723658885,0.9191324680239379
26,0.2465069989623126,0.0495026433143211,1.0,7.0,244.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.277474568344738,126.96770991665777,0.9868408468021275,0.9497648307595234,7.590298173852965,133.56185642113417,0.9820026193957601,0.9303297747672636,8.13575391742239,130.81072194937536,0.989022706116856,0.9578527538756595
27,0.6453694491828594,0.0733305469924138,1.0,7.0,197.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.266781990818626,126.64253634917345,0.9869373411851597,0.9498764726667703,7.621924226274801,134.0563873972201,0.9819951126891694,0.9299732810310211,8.13771749121511,131.66813666642014,0.989021775097312,0.9575764946472768
28,0.9767977890615708,0.0795081621163573,1.0,8.0,197.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.239925190991517,126.44538199112519,0.9869719686037022,0.949960698112468,7.559644684100528,133.57862370576018,0.9821024069202592,0.9303371588307607,8.102039995329331,129.62218249623467,0.98921345391192,0.9582357015737801
29,0.5938203057041865,0.0414335933079142,1.0,8.0,288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274288160823094,126.44523287162176,0.986882439096866,0.9499664362369129,7.5756119630650804,133.18421382289512,0.9820478892456302,0.9306371119199208,8.141656078762479,131.02470054704392,0.9890160968426605,0.9577838099199434
30,0.529037598670453,0.1163728000409375,1.0,7.0,231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.239830515678334,126.00251076356169,0.9870376352229255,0.9501308286498984,7.595152311707741,135.83709998347737,0.9819119632248088,0.9293471445921626,8.031278182027007,129.62253469704186,0.9892533388165394,0.9582355880945952
31,0.7876924585028118,0.0336124667016501,1.0,3.0,260.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4276265333631075,129.22532905246814,0.986407666674136,0.9488664843031487,7.65894440015021,134.7958920952592,0.9816258386040553,0.9301141289122379,8.345351457514315,134.50768310718922,0.9885078090591689,0.9566615921000154
32,0.6432065230986955,0.0815274185024695,1.0,1.0,278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.195513867395947,124.2258726110675,0.9872165479770341,0.9508132673148586,7.59863211035733,134.57412017718474,0.9820500877051741,0.9297970762021156,8.082175315791725,129.86734615972287,0.9892146040810478,0.9581567097823445
33,0.7274611996518382,0.0314419117020858,2.0,4.0,247.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.134817485524556,119.85597562567324,0.9876054275166251,0.9524765336931393,7.537916070825089,132.65196092115775,0.9821607628491357,0.9308270805035521,8.074139947048959,130.597599007126,0.989093489921791,0.9579214221389935
34,0.2769127849501126,0.3478035168566458,1.0,3.0,283.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.351979512407631,123.97315834418112,0.9872519610786767,0.950792290558436,8.183483864493214,149.23272873873051,0.9800877849763114,0.9216639370545175,8.310266108281933,138.40912507693582,0.9884464275463269,0.9554045465575072
35,0.8470867113870185,0.0411101156903323,1.0,8.0,182.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64128567142169,132.52121188351632,0.9858677678939264,0.9475153463662125,7.857757406063879,137.98631954569987,0.9810273516687564,0.9288592958386812,8.665593714700465,141.17086866174742,0.9877676725277557,0.9545147121091779
36,0.9605423835292852,0.0234857769781467,2.0,9.0,179.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.509789089899368,129.80077457760615,0.9862044602623705,0.948593837121761,7.691135572691984,134.69188293856428,0.9814627763461066,0.9305208818409316,8.452248870545302,137.30300016750482,0.9881622660148107,0.955760940269791
37,0.9191834305696778,0.2322124109806195,2.0,7.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.483509030580675,117.12086082174686,0.987848374212182,0.9533647812233239,8.303896976578026,161.65264605127635,0.9776744062203755,0.9131084194763015,8.878566643913247,163.20900235846287,0.9864219140400784,0.9474140201231185
38,0.845266681917872,0.0938761511642424,3.0,7.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090469448145749,114.80886343640992,0.9881022195984493,0.9544306839558352,7.717980576396188,137.399127225775,0.9814953337848789,0.9282999998864043,8.0537361573222,131.43970900646377,0.9889955724635867,0.9576500940943429
39,0.7194081672181628,0.1616916150220542,2.0,9.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2642543717576356,124.14426123463399,0.9871703707652211,0.9508077891786384,7.54012469520276,132.96287068125397,0.9821264936338654,0.9309276683132452,8.098665045713766,131.27995286067213,0.9890689750093519,0.9577015675630022
40,0.3798680634798688,0.1811985092207913,1.0,5.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.569307244540296,136.27575267144942,0.9859534045697661,0.9460692515576788,7.90882696775982,142.10431570323652,0.9808975013077222,0.925585815669777,8.43208747016059,136.7416278074145,0.9885125840452753,0.9559418145794464
41,0.1780055341571541,0.1114397353131144,1.0,3.0,230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.252141007949527,125.84613868694754,0.9870488000138027,0.9501786734505071,7.636603964827072,136.39076438630215,0.9818487926245576,0.9290229766490192,8.09836082067245,131.2796851593074,0.989129853152561,0.9577016538164463
42,0.9027863944455904,0.1428347249669074,2.0,3.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820307914564573,131.77150032231083,0.9862602737108012,0.9475666417483195,8.286199452984256,162.99335557870896,0.9770963181451879,0.9118862172526436,8.828891281823486,163.70839609918957,0.9862904537085362,0.9472531153395526
43,0.3855845188392797,0.1375369477557229,1.0,8.0,288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.238557512995541,125.00985119994553,0.9871300912757965,0.9504682149581409,7.612465306697091,136.02130087252698,0.9818514306661716,0.9291874701439573,8.1715275854127,132.78821143580188,0.9889950687547144,0.9572156062867565
44,0.2164785692603179,0.0609730519113139,1.0,5.0,240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.250858667234198,126.27541415472115,0.9869689018352021,0.9500183802691378,7.6451573435156615,135.2454367319121,0.9817929250473916,0.9291011651909348,8.148076735493804,131.32918186317147,0.9890458470462442,0.9576857059665376
45,0.0928854356984926,0.0999289927820458,1.0,4.0,239.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.764277368563334,135.5927839771524,0.9858941480531486,0.9460336077214304,8.326161269733074,164.6543451717356,0.9771089612048449,0.9109325029782805,8.849473802832797,163.42885134261425,0.9863083424103746,0.9473431847274634
46,0.4068541635452691,0.1009759751436871,1.0,9.0,226.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2271974228134255,125.94463977417276,0.9870338974486772,0.95014715360009,7.552159463637107,134.4686084729556,0.9821044877694404,0.9300906935119342,8.087775146614792,130.29111125357645,0.9892013870224223,0.9580201725670199
47,0.2901039903164472,0.1391077494806264,1.0,7.0,224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.270673933002269,126.47530551861098,0.9869823519494866,0.9499126847179573,7.593197845729962,135.29973665666145,0.9818812552321448,0.9294171162030567,8.160961084610376,132.923767161315,0.9889984763180207,0.9571719301993408
48,0.9974819093440872,0.0908498026252319,1.0,1.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.277618397817404,127.03110433626355,0.9868744598531766,0.9497158440380685,7.556680921265224,133.95440605788343,0.9820630180948342,0.9302421531235125,8.13640812561383,129.23385935285083,0.9892049873552786,0.9583608193841253
49,0.2132441587452423,0.0390484824486899,1.0,6.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.288226542372978,126.48076923866441,0.9868701718187425,0.9499609858423341,7.5582413608708485,132.93192913159484,0.9820666748790605,0.9307752150475721,8.083572500288657,129.64560910360186,0.9891193196994583,0.9582281535152429
50,0.8692326214197896,0.0972493646966123,1.0,2.0,168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.265600954258806,126.36274270735535,0.9869830017547622,0.9499894837377919,7.570898969100286,134.9068587348882,0.9820177534917074,0.929840615912197,8.07606031216787,130.2291108567114,0.9891957682931763,0.9580401491098257
51,0.8144906053761727,0.1279447530374711,1.0,9.0,264.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.279752439324173,126.41306722439334,0.9869913205231925,0.9499509857563935,7.616551539041741,136.0700388296999,0.9818417804627391,0.9291835110434932,8.145854017904341,132.26728351534908,0.9890398516858223,0.9573834493882176
52,0.7230876194079644,0.0370095174853435,1.0,2.0,285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.307840493994206,127.07985786355607,0.9867720040353039,0.9497188971794903,7.55561072735467,132.96177210049225,0.982001696914919,0.9307496044694625,8.168417207766803,131.29660449852514,0.9889300981776314,0.9576962024012745
53,0.8159741032443852,0.1279182093946162,1.0,6.0,275.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264527422023166,125.89254296100705,0.987050465907143,0.9501556680591973,7.614812466593721,135.95554383436257,0.9818688768835123,0.9292123141759445,8.13085399812443,132.19664504705304,0.9890544857772974,0.9574062091197194
54,0.8038719045440603,0.0289223099302347,2.0,3.0,216.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.209505150312602,123.12663731859897,0.987227473863047,0.9512448353296937,7.5191978526191265,131.9994471019671,0.9821891409854615,0.9312332546726126,8.0887344210372,130.36617240746594,0.9890660756974963,0.9579959878451545
55,0.7929836163152649,0.0239640333602915,2.0,1.0,264.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19968772121592,122.58293245993367,0.9872849269604258,0.9514643167531996,7.5314836838335,132.2223558264339,0.9821579123263999,0.9311046734487142,8.090424335186299,130.97858331002976,0.9890132314674904,0.9577986689048189
56,0.8417516790476136,0.047032907604557,1.0,2.0,264.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.265668163850238,126.34820290333957,0.9869010794917139,0.9500121651918371,7.5621041309262225,132.55201332117906,0.9821115108944569,0.9307259505603501,8.130996878642982,131.1913140635767,0.9889894685535767,0.9577301270047793
57,0.8627562097175239,0.0944611122135555,1.0,1.0,292.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.193811563920341,124.29088241265939,0.9872020055544738,0.9507692203026439,7.5544870844928385,135.2081183542417,0.9819851355149711,0.9295748209164209,8.07182529981999,130.92283000202215,0.9891357446983755,0.9578166326340899
58,0.9771818225418768,0.1057228869520636,1.0,2.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274198882995271,127.39574312786667,0.9868789319884834,0.9495820095046276,7.56433015501661,133.6981832829819,0.9821817440352557,0.930367708002122,8.071976682005445,130.92301307790385,0.9891154522462389,0.9578165736469968
59,0.5833561138046942,0.0282338164659782,2.0,1.0,267.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.134362855786886,119.64331705260463,0.9876232810804781,0.9525628068970236,7.530795843595239,132.5658970863853,0.9821915404734106,0.9308558835724562,8.063162286220452,130.06675311116004,0.9891332933153811,0.9580924608145542
60,0.8431014149889127,0.0299899549569438,2.0,2.0,243.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.150255648705768,120.36226479074222,0.9875448569029806,0.9522846203707074,7.52951622290456,132.4980379297265,0.9821585099390138,0.9308667031581053,8.072105289687459,130.62035913383798,0.9890841607632348,0.957914088820684
61,0.5771655426182731,0.0519439776296288,1.0,1.0,215.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30025695668774,127.0463677463357,0.9868090176242624,0.9497369983832562,7.555879579106131,132.8636811047043,0.9820871040231716,0.9306878749328653,8.14413167274236,130.68247467051825,0.9890069991548053,0.957894075179802
62,0.8109191204142981,0.0747995072154115,1.0,2.0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3645950572506855,128.65067383710283,0.9866217502200718,0.9490846713595977,7.603863088032212,133.54046058189053,0.981930363900668,0.9304049701944137,8.244318974812826,133.19125700909495,0.9887841983434358,0.9570857449059479
