,l1_ratio,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
190,0.999965762540302,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.73636888346719,258.89225454980055,0.9723562981039953,0.8974232780910876,9.572651352078086,198.53501751143108,0.9727931850928135,0.8963372838848634,10.165028407165654,204.66425282943501,0.9819517373257369,0.9340571284348176
191,0.9999910454299012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.73636531886703,258.8922520198802,0.9723563231503776,0.8974232790858825,9.572645651273225,198.53491967268727,0.9727932051751076,0.8963373037242957,10.165016105871294,204.6639367216357,0.9819517840552628,0.9340572302848267
192,0.9993560030223688,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.736454896142135,258.8923187246608,0.9723556933668809,0.8974232528616368,9.572788897732131,198.53738017793845,0.9727927001992407,0.8963368041423717,10.165325244491916,204.67188406685162,0.9819506093883947,0.9340546696482837
193,0.9998755720487752,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.660697662470596,255.07431211636413,0.9727181593164809,0.8989237197134616,9.519107385618302,197.5396905496055,0.9732734226929083,0.8985699997760659,9.93757580972138,197.21001898611456,0.9826151674153141,0.9364588843748575
194,0.9926124335865858,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.66556528274728,255.07428758334527,0.972712227384646,0.8989231114444731,9.527289696247093,197.64393456160767,0.9732681002503958,0.8985421863260671,9.93997965609466,197.2674722947132,0.9826051991029414,0.9364403729049865
195,0.998028749379683,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.66249888724062,255.06444494931287,0.9727212258464293,0.8989269867393277,9.524010734821633,197.61942068229536,0.9732699558753373,0.8985372435287735,9.938184086801982,197.22448254424307,0.982612651673177,0.9364542242129442
196,0.9952433139406096,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.668192595948645,254.59151160587584,0.9727263349095698,0.8991318460509252,9.494700218788534,195.77784179260303,0.9733311048675941,0.8990814221875945,9.961058361308115,196.59224333747932,0.9826512021484155,0.9366579318376697
197,0.9923111962819676,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.665614434408388,254.47952583424632,0.9727633667257042,0.8991737502527979,9.493493795862676,195.7952438971657,0.9733709392850782,0.8990813944917602,9.961950745087092,196.6183837391399,0.9826469945318055,0.9366495093939574
198,0.99937350274639,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.66598035873173,254.57508432908418,0.9727459447771307,0.8991380631232032,9.495038255445033,195.89589702048892,0.9733251032940177,0.8990110155647781,9.95983332359627,196.55554731137872,0.9826570841341975,0.9366697553061193
199,0.9885719659238694,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.66613226717851,254.41765749422268,0.9727840885151222,0.8991978644515939,9.494693551553258,195.8330260175666,0.9733877454324227,0.8990846532474035,9.963075309407557,196.6524040311523,0.9826415681354641,0.9366385480476755
200,0.2072632464584626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.652876459107404,468.0646099394221,0.9384091501654079,0.8130697828880347,14.149923727339173,368.86760712991247,0.9332685998476486,0.7979813727643179,16.159763264618316,440.10816226805383,0.9538391483391386,0.8581970440953489
201,0.999996534703442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458837129033,279.3049245170633,0.9699355564473421,0.88914888382538,9.788445932520109,206.9792441162703,0.970093827373671,0.8900432508698988,10.576288293139108,214.74703531286332,0.9812599924946258,0.9308084534897186
202,0.9998434015999268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095491241272441,279.3049572172129,0.9699353419518183,0.8891488709141246,9.78847760094434,206.9793015954913,0.9700935995537561,0.8900431892928616,10.576346997918137,214.74810659547668,0.9812597755804336,0.9308081083222025
203,0.9999888646443172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095460459947745,279.3049261490593,0.9699355457059349,0.8891488831809955,9.788447518493225,206.97924699055116,0.9700938159650294,0.8900432477885132,10.576291233107858,214.74708895728466,0.9812599816320232,0.9308084362054732
204,0.999973701177626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095463668279285,279.3049293772867,0.969935524469844,0.8891488819063511,9.788450653980693,206.97925267437603,0.9700937934097903,0.8900432416958246,10.576297045460828,214.74719501480828,0.9812599601563483,0.9308084020337135
205,0.9999599292002096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095466582275666,279.3049323113706,0.9699355051817367,0.8891488807478513,9.788453501815908,206.97925783830203,0.9700937729235333,0.8900432361612169,10.57630232458392,214.7472913446811,0.9812599406506605,0.9308083709962053
206,0.9998356092522774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095492890445923,279.30495888779984,0.9699353310345655,0.8891488702545258,9.788479212674583,206.97930452568204,0.9700935879583066,0.8900431861562346,10.576349985635296,214.74816112403352,0.981259764540161,0.9308080907530885
207,0.999874991927678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0954845557421,279.3049504511744,0.9699353862081798,0.889148873585575,9.78847106720429,206.97928972169782,0.9700936465593712,0.8900432020056213,10.576334886110981,214.7478855506922,0.9812598203355769,0.9308081795428853
208,0.9999867850306527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095460899953128,279.30492659165566,0.9699355427935354,0.8891488830062388,9.788447948508427,206.97924776995194,0.9700938128717174,0.8900432469529931,10.576292030240719,214.74710350235512,0.9812599786867644,0.9308084315190479
209,0.9999401924479664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095470758484955,279.3049365197154,0.9699354775384947,0.889148879086226,9.788457583206174,206.97926524156634,0.9700937435631221,0.8900432282278249,10.576309890387854,214.74742940393097,0.9812599126956322,0.9308083265134817
210,0.9998888433523616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095481624461584,279.3049474877816,0.9699354056120756,0.8891488747556243,9.788468202476643,206.9792845180496,0.9700936671686483,0.8900432075781785,10.576329575672279,214.74778863669707,0.9812598399582024,0.930808210768598
211,0.9996258664050852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095537289648872,279.30500409461655,0.9699350370924242,0.8891488524059389,9.788522603841358,206.97938358906495,0.9700932757552665,0.890043101612249,10.576430421293237,214.74962939444825,0.9812594672888072,0.9308076176760071
212,0.999995965625608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458957532788,279.3049246381275,0.9699355556503944,0.8891488837775785,9.788446050190133,206.97924432950975,0.9700938265272183,0.8900432506412865,10.576288511267764,214.74703929294697,0.9812599916886857,0.9308084522073348
213,0.9999854274421608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095461187193115,279.30492688061065,0.9699355408922887,0.8891488828921468,9.788448229226725,206.9792482787707,0.9700938108523689,0.8900432464075468,10.576292550617154,214.74711299755023,0.9812599767640672,0.9308084284596938
214,0.999993401217389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095459500104083,279.3049251837157,0.9699355520591308,0.8891488835621557,9.788446580442512,206.97924529045403,0.970093822712873,0.8900432496110819,10.57628949421344,214.7470572283044,0.9812599880569013,0.9308084464285582
215,0.9999698302095076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095464487325115,279.3049302017847,0.9699355190484995,0.8891488815808042,9.788451454430394,206.97925412566832,0.9700937876516804,0.8900432401402789,10.57629852927998,214.74722209033112,0.9812599546738455,0.9308083933099736
216,0.9999795551999042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095462429656797,279.30492813070737,0.9699355326683741,0.889148882398554,9.788449443480689,206.97925047984313,0.9700938021175994,0.8900432440481132,10.576294801518383,214.74715406948218,0.98125996844737,0.9308084152263074
217,0.9999859208691892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095461082793225,279.3049267755853,0.9699355415833139,0.8891488829336153,9.7884481271972,206.97924809383446,0.9700938115863189,0.890043246605795,10.576292361481777,214.7471095464361,0.9812599774628885,0.9308084295716437
218,0.999998287522524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458466273731,279.30492414419433,0.9699355589020168,0.8891488839726054,9.788445570084969,206.979243459488,0.9700938299808248,0.8900432515740375,10.576287621281585,214.74702305383985,0.9812599949769977,0.930808457439579
219,0.9999918293328148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095459832680934,279.3049255181746,0.9699355498578106,0.8891488834300966,9.788446905468309,206.97924587950376,0.9700938203748115,0.8900432489795891,10.576290096724085,214.747068222074,0.9812599858307436,0.930808442886363
220,0.9999817780528738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09546195933838,279.3049276574585,0.9699355357814344,0.8891488825854132,9.788448983840688,206.9792496466245,0.9700938054240374,0.8900432449412636,10.576293949469079,214.74713852219418,0.9812599715955515,0.9308084202356474
221,0.9999963943025943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458866834603,279.3049245469315,0.9699355562507221,0.8891488838135867,9.788445961551226,206.97924416887975,0.9700938271648374,0.8900432508134964,10.576288346955007,214.74703629481454,0.9812599922957872,0.9308084531733337
222,0.9999859729582848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095461071772153,279.3049267644983,0.9699355416562625,0.889148882937993,9.788448116426359,206.9792480743116,0.970093811663799,0.8900432466267232,10.57629234151553,214.74710918211622,0.9812599775366603,0.9308084296890275
223,0.9999977945638566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458570572069,279.30492424905583,0.9699355582116711,0.8891488839312013,9.788445672015243,206.9792436441973,0.9700938292475962,0.8900432513760088,10.57628781023297,214.7470265015309,0.9812599942788625,0.9308084563287321
224,0.9999995273425608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458203957714,279.30492388047276,0.9699355606382727,0.8891488840767344,9.788445313724761,206.97924299494235,0.970093831824933,0.890043252072086,10.57628714605853,214.7470143827199,0.9812599967328448,0.9308084602334159
225,0.9999729401721512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095463829297534,279.30492953936493,0.9699355234040498,0.8891488818423556,9.788450811343083,206.97925295968008,0.9700937922777907,0.8900432413900212,10.57629733716851,214.74720033763958,0.9812599590785307,0.9308084003186959
226,0.9999967838524833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458784414879,279.304924464061,0.9699355567962549,0.8891488838463075,9.788445881002815,206.9792440229125,0.9700938277442575,0.8900432509699872,10.576288197639865,214.7470335703379,0.9812599928474756,0.9308084540511607
227,0.9999960502825176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458939621327,279.30492462011756,0.9699355557689495,0.8891488837846895,9.788446032685346,206.97924429778772,0.970093826653138,0.8900432506752953,10.576288478818588,214.747038700863,0.9812599918085787,0.9308084523981044
228,0.9999928177120035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095459623561112,279.3049253078684,0.9699355512419713,0.8891488835131347,9.788446701096488,206.97924550911506,0.9700938218449533,0.8900432493766646,10.57628971787355,214.74706130933745,0.9812599872305217,0.9308084451136485
229,0.9999865549950944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095460948624236,279.30492664061603,0.9699355424713806,0.8891488829869072,9.788447996074476,206.97924785616726,0.9700938125295511,0.890043246860571,10.576292118415415,214.74710511125818,0.9812599783609749,0.930808431000659
230,0.9999926057668354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095459668404127,279.304925352965,0.9699355509451563,0.8891488834953286,9.788446744921357,206.97924558853947,0.9700938215297006,0.8900432492915172,10.576289799113098,214.74706279168265,0.9812599869303577,0.9308084446360364
231,0.9999955424666498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095459047063555,279.3049247281515,0.9699355550577933,0.8891488837420328,9.788446137688132,206.97924448807356,0.9700938258978062,0.8900432504712923,10.576288673465584,214.747042252491,0.9812599910893982,0.9308084512537689
232,0.9999994219425966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095458226257781,279.3049239028917,0.9699355604906699,0.8891488840678825,9.78844533551851,206.979243034434,0.9700938316681613,0.8900432520297461,10.576287186458297,214.74701511987038,0.9812599965835764,0.9308084599959059
233,0.9999787881306076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095462591956261,279.30492829402976,0.9699355315941047,0.8891488823340674,9.7884496020952,206.97925076738258,0.9700938009765983,0.8900432437398962,10.57629509554716,214.74715943461828,0.981259967360981,0.9308084134976593
234,0.999995460478058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095459064410477,279.30492474559423,0.9699355549429745,0.8891488837351458,9.788446154641194,206.9792445187961,0.9700938257758553,0.8900432504383553,10.576288704892017,214.74704282591398,0.981259990973284,0.9308084510690119
