,max_depth,min_samples_split,min_samples_leaf,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
0,15.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27823603837869,232.23012257119558,0.9753509605458648,0.9077665333208426,10.635047698362554,241.70181012505725,0.9658996778888358,0.873093048251626,11.91771951745879,265.42765399330125,0.9764090331314855,0.9144791459419404
1,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
2,4.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
3,4.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
4,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
5,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
6,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
7,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
8,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
9,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
10,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47040629223791,244.19880290188485,0.9739955101927973,0.9030555416538569,10.274735646636321,228.28774391631555,0.9672765104443677,0.8790920618565343,12.551064667382049,289.1002255955976,0.9733758686216497,0.9068518376689672
11,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
12,4.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47040629223791,244.19880290188485,0.9739955101927973,0.9030555416538569,10.274735646636321,228.28774391631555,0.9672765104443677,0.8790920618565343,12.551064667382049,289.1002255955976,0.9733758686216497,0.9068518376689672
13,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
14,4.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47040629223791,244.19880290188485,0.9739955101927973,0.9030555416538569,10.274735646636321,228.28774391631555,0.9672765104443677,0.8790920618565343,12.551064667382049,289.1002255955976,0.9733758686216497,0.9068518376689672
15,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
16,4.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.561912821390962,249.15087248859197,0.973399025955961,0.9009736423336432,10.330490638528108,233.49576603821345,0.9667319200409052,0.8780043721123171,11.722610097420672,258.93068972529403,0.9767231089518434,0.9165724693942084
17,5.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.428794569748,242.32557669082354,0.9741863219921976,0.9037122187197624,10.321627866204292,234.2260553248444,0.9669834473948578,0.8779441939273125,11.568000229296771,254.02517198705158,0.9773452789621104,0.9181530283912074
18,5.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.635079899509487,248.11138687700446,0.9735169406421638,0.9013907471369597,10.339245476773215,237.204559254089,0.9665323469715579,0.8762676204476355,11.743234875467316,259.38962887633977,0.9770425793333686,0.9164245990891832
19,5.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.635079899509487,248.11138687700446,0.9735169406421638,0.9013907471369597,10.339245476773215,237.204559254089,0.9665323469715579,0.8762676204476355,11.743234875467316,259.38962887633977,0.9770425793333686,0.9164245990891832
20,4.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.561912821390962,249.15087248859197,0.973399025955961,0.9009736423336432,10.330490638528108,233.49576603821345,0.9667319200409052,0.8780043721123171,11.722610097420672,258.93068972529403,0.9767231089518434,0.9165724693942084
21,5.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.428794569748,242.32557669082354,0.9741863219921976,0.9037122187197624,10.321627866204292,234.2260553248444,0.9669834473948578,0.8779441939273125,11.568000229296771,254.02517198705158,0.9773452789621104,0.9181530283912074
22,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
23,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47040629223791,244.19880290188485,0.9739955101927973,0.9030555416538569,10.274735646636321,228.28774391631555,0.9672765104443677,0.8790920618565343,12.551064667382049,289.1002255955976,0.9733758686216497,0.9068518376689672
24,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
25,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
26,4.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
27,4.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
28,4.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
29,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
30,4.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
31,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
32,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
33,4.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
34,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474710708027384,244.4266652120667,0.9739688527943884,0.9029629893708607,10.274400033753825,228.43082892591332,0.9672624074519234,0.8790549637511245,12.647072153568084,292.14961788334216,0.9730053335260404,0.9058693227392585
35,19.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.849498690696371,140.74849925835605,0.9854066162871555,0.943899263297778,8.840911740231952,180.01183410391002,0.976629665048889,0.9087598889914292,9.179980636971377,160.49157876425036,0.9865023090672107,0.9482895746598
36,8.0,13.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
37,8.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
38,9.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.852622990638231,140.77126900085693,0.9854040231956875,0.9438897329982157,8.832075737615673,179.79330342131928,0.9766695510821649,0.9089412151458964,9.181375076200721,160.3163812232331,0.9865150974511618,0.9483460233497207
39,7.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.880069685826854,141.95152486437362,0.9852714213283551,0.9434006749111472,8.854570797293283,180.13453942989472,0.9766388724146211,0.9087709431574693,9.11412349930882,157.18012653286496,0.9867788001229049,0.94935652536648
40,8.0,17.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
41,8.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
42,8.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
43,8.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
44,9.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.852622990638231,140.77126900085693,0.9854040231956875,0.9438897329982157,8.832075737615673,179.79330342131928,0.9766695510821649,0.9089412151458964,9.181375076200721,160.3163812232331,0.9865150974511618,0.9483460233497207
45,8.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
46,10.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850185775912318,140.75489430400347,0.9854058880104977,0.9438965866447271,8.831641141913845,179.87159778751035,0.9766575568889849,0.9088762502806904,9.179980636971377,160.49157876425036,0.9865023090672107,0.9482895746598
47,8.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
48,8.0,18.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
49,8.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
50,8.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
51,8.0,18.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
52,8.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
53,8.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850464787830603,141.08165876332774,0.9853692936377165,0.9437601284371981,8.822643497863883,179.40421011217578,0.9767481309729453,0.9092613578984411,9.110043961231376,158.69275040242076,0.9866516836641783,0.9488691575913185
