,n_estimators,max_depth,min_samples_split,min_samples_leaf,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
181,265.0,4.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.210423444404338,236.32276416729235,0.9747742078340971,0.9061367833311562,9.898642400027933,218.94888343610302,0.9690253429638013,0.8860677132338552,11.593364778943855,242.21769737137132,0.9782144397767788,0.9219573995567957
182,278.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.208429513455055,236.31395148237888,0.9747760087484665,0.9061394667028855,9.896718603680874,218.9161408947194,0.9690366668899251,0.8860804793946919,11.59559108741553,242.34588014280786,0.9782119203687248,0.9219160990369596
183,66.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.188905722988226,236.72918258810196,0.9747921270976976,0.9059787412356086,9.897507439103714,218.41710627826345,0.9690552799065407,0.8858801346520084,11.539575804556414,240.86037202688604,0.9783493701515371,0.9223947301097679
184,265.0,4.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.210423444404336,236.32276416729235,0.9747742078340971,0.9061367833311562,9.898642400027933,218.948883436103,0.9690253429638013,0.8860677132338552,11.593364778943855,242.21769737137132,0.9782144397767788,0.9219573995567957
185,273.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.210021283783771,236.31430976850848,0.974776379008276,0.9061399211117105,9.89709721797959,218.9084564429765,0.9690312179617202,0.8860814455382828,11.599625427519157,242.3377026022077,0.9782111177816244,0.9219187338425109
186,296.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.177514549583645,233.30290600424405,0.9750950944980383,0.9073115870830352,9.905208924971925,219.67228835402318,0.9688932889597683,0.8852687079171503,11.61759865276323,243.87676089429692,0.9780687389497466,0.9214228488900412
187,296.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.177514549583643,233.302906004244,0.9750950944980383,0.9073115870830352,9.905208924971923,219.67228835402324,0.9688932889597683,0.8852687079171503,11.61759865276323,243.87676089429692,0.9780687389497466,0.9214228488900412
188,268.0,4.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209604739412137,236.3142354973213,0.9747760406717301,0.9061386913856377,9.895999372651527,218.87273271042977,0.9690384956448814,0.8861078857127024,11.593961468297168,242.1745584649239,0.9782219174632929,0.9219712989228451
189,296.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.669968985938889,203.60521285566415,0.9782881086146212,0.9189038779287075,9.817768609816163,217.6002986833147,0.9692365096526773,0.8858814078783366,11.075305731582445,220.42726510022803,0.980424007866346,0.9289782820838646
190,289.0,4.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.670243944302504,203.55494740823633,0.9782921024310012,0.9189194076053552,9.818649313905416,217.6333859545271,0.9692319010869576,0.8858536597758379,11.078150163589402,220.56335376346323,0.9804056747640602,0.9289344342837865
191,296.0,4.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.669968985938889,203.60521285566415,0.9782881086146212,0.9189038779287075,9.817768609816163,217.6002986833147,0.9692365096526773,0.8858814078783366,11.075305731582445,220.42726510022803,0.980424007866346,0.9289782820838646
192,296.0,4.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.669968985938887,203.60521285566415,0.9782881086146212,0.9189038779287075,9.817768609816163,217.6002986833147,0.9692365096526773,0.8858814078783366,11.075305731582445,220.42726510022803,0.980424007866346,0.9289782820838646
193,297.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66978908206232,203.60584751647605,0.9782859272244726,0.9189020747333976,9.816657068735609,217.61657540952325,0.9692322265514768,0.8858697245176776,11.075107608763002,220.4441084557521,0.9804220765652811,0.9289728551506572
194,296.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.669968985938887,203.60521285566415,0.9782881086146212,0.9189038779287075,9.817768609816161,217.60029868331466,0.9692365096526773,0.8858814078783366,11.075305731582445,220.42726510022803,0.980424007866346,0.9289782820838646
195,297.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66978908206232,203.60584751647605,0.9782859272244726,0.9189020747333976,9.816657068735609,217.61657540952325,0.9692322265514768,0.8858697245176776,11.075107608762998,220.44410845575203,0.9804220765652811,0.9289728551506572
196,296.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.669968985938887,203.60521285566415,0.9782881086146212,0.9189038779287075,9.817768609816163,217.60029868331472,0.9692365096526773,0.8858814078783366,11.075305731582445,220.4272651002281,0.980424007866346,0.9289782820838646
197,297.0,4.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66978908206232,203.60584751647602,0.9782859272244726,0.9189020747333976,9.816657068735609,217.6165754095233,0.9692322265514768,0.8858697245176776,11.075107608763002,220.44410845575212,0.9804220765652811,0.9289728551506572
198,297.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66978908206232,203.60584751647605,0.9782859272244726,0.9189020747333976,9.816657068735609,217.61657540952322,0.9692322265514768,0.8858697245176776,11.075107608763002,220.44410845575212,0.9804220765652811,0.9289728551506572
199,297.0,4.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66978908206232,203.60584751647605,0.9782859272244726,0.9189020747333976,9.816657068735609,217.61657540952322,0.9692322265514768,0.8858697245176776,11.075107608763004,220.44410845575217,0.9804220765652811,0.9289728551506572
200,71.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.017981575836416,849.8281999715068,0.890085988069451,0.6655116510855521,23.41095556980658,895.3956898882004,0.8726233261318534,0.5112359383587323,26.871422011609784,1188.7577951251214,0.8536211722435433,0.6169819520393981
201,294.0,4.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206290528011841,236.34648443787376,0.9747683505084819,0.9061275522520662,9.892963314119168,218.80105496808577,0.9690543046353968,0.8861711399744998,11.584883646724032,242.01665196905063,0.9782512074093419,0.9220221764338551
202,292.0,4.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.205968402092335,236.35146602189076,0.9747682540879068,0.9061249157090087,9.893172079534779,218.7861961855763,0.9690561399100555,0.88618053186599,11.588341694014703,242.14557734980335,0.9782367254469317,0.9219806366451185
203,282.0,4.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.208157592558823,236.3033668122544,0.9747729462627983,0.9061433136663506,9.896953324596407,219.03884547122885,0.9690221998715013,0.8860291776543853,11.599918236798251,242.43561056822276,0.9782035449375985,0.9218871878722749
204,272.0,4.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209771922414426,236.30662980625368,0.974777750107881,0.9061428980699602,9.89676596907454,218.91816543444187,0.9690293788780333,0.8860754701670513,11.599741427179836,242.38066105480206,0.9782051759908511,0.9219048926187363
205,290.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206661388958084,236.3392806508833,0.9747681747221135,0.906129734115421,9.894683043126317,218.84716985636138,0.9690488973936646,0.8861477180754846,11.589862296244114,242.18582281169958,0.9782327342047957,0.9219676695476005
206,293.0,4.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206439135615813,236.3483268559409,0.9747673439773497,0.9061262856083582,9.893045287330713,218.79341981653312,0.9690568497825383,0.8861808798229114,11.586688302392464,242.0868005809278,0.9782428249282791,0.9219995745342096
207,289.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206641578919443,236.33078044594805,0.9747688387255798,0.9061328387183618,9.893256018647476,218.83123780801319,0.9690509442781272,0.8861501565525312,11.587682439670067,242.0996323939699,0.9782425319312162,0.9219954401209561
208,272.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209771922414426,236.30662980625368,0.974777750107881,0.9061428980699602,9.89676596907454,218.91816543444182,0.9690293788780333,0.8860754701670515,11.599741427179834,242.38066105480203,0.9782051759908511,0.9219048926187363
209,297.0,4.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20600178728488,236.35128354775878,0.9747647328838691,0.9061256783727154,9.894063885792894,218.8992834665306,0.9690395142439441,0.8861197950078479,11.58294189523366,241.8714297637532,0.9782678761682371,0.9220689670633859
210,267.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20996594201811,236.30635367624643,0.97477787641965,0.9061421042864415,9.897530214480705,218.92279780603275,0.9690317154412664,0.8860797981429398,11.596490348942757,242.2509125588313,0.9782139316793861,0.9219466976153945
211,77.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.159828121942727,233.7743692939872,0.9750920495475122,0.9071237912368577,9.894187527138484,218.90772821234862,0.9689488837361244,0.8854007998815379,11.568723721398321,242.76526033752825,0.9781482047530449,0.9217809746371921
212,268.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209604739412136,236.3142354973213,0.9747760406717301,0.9061386913856377,9.895999372651527,218.87273271042977,0.9690384956448814,0.8861078857127024,11.59396146829717,242.17455846492388,0.9782219174632929,0.9219712989228451
213,75.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.188023158994511,236.79119437258345,0.9747825583758496,0.9059505011383139,9.887574196126526,218.46094189943236,0.9690587905347603,0.8859641959474207,11.515902019370225,240.06017173852945,0.9784181383721641,0.9226525548354444
214,287.0,4.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206449507800823,236.2936046331654,0.9747743476967414,0.9061469898054597,9.894734194403894,218.88402938073426,0.9690438118597657,0.886119925900321,11.588615325572077,242.17932929716665,0.9782334179991488,0.9219697617595473
215,77.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.190832975136278,236.8229101031858,0.9747669122167836,0.9059345060104199,9.885726896347542,218.23521047285007,0.9690902006715311,0.8861355399107932,11.519961052226197,240.42699892095817,0.9783836988748542,0.9225343630288974
